,uri,date,abstract,volume,date_type,subjects,ispublished,rev_number,issn,full_text_status,status_changed,publisher,divisions,publication,dir,lastmod,official_url,documents,userid,number,metadata_visibility,pagerange,datestamp,eprint_status,id_number,eprintid,title,refereed,type,creators,patent_applicant,contributors,event_title,event_type,pres_type,event_dates,event_location,referencetext
22,http://repository.lppm.unila.ac.id/id/eprint/46146,1970-01-01 00:00:00.000002022,,,,['QA75'],unpub,7,,public,2022-11-01 00:59:42,Jurnal Pepadun,['FMIPA3'],,disk0/00/04/61/46,2022-11-01 00:59:42,,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184972', 'eprintid': 46146, 'placement': 1, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'files': [{'mtime': '2022-10-31 11:21:22', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/510259', 'filename': 'Jurnal Rancang Bangun Aplikasi Sistem Pakar Diagnosa Penyakit Pada Tanaman Kelapa Sawit Menggunakan Metode Forward Chaining.pdf', 'objectid': 184972, 'filesize': 1013489, 'mime_type': 'application/pdf', 'hash': 'd87243c5205aceb4179dc4003b418add', 'datasetid': 'document', 'fileid': 510259}], 'main': 'Jurnal Rancang Bangun Aplikasi Sistem Pakar Diagnosa Penyakit Pada Tanaman Kelapa Sawit Menggunakan Metode Forward Chaining.pdf', 'docid': 184972}]",2400,,show,,2022-11-01 00:59:42,archive,,46146,Peer Review Rancang Bangun Aplikasi Sistem Pakar Diagnosa Penyakit Pada Tanaman Kelapa Sawit Menggunakan Metode Forward Chaining Berbasis Web,,other,"[{'id': 'bambang.hermanto@fmipa.unila.ac.id', 'name': {'family': 'Bambang Hermanto', 'lineage': None, 'honourific': None, 'given': 'Bambang'}}]",,,,,,,,
23,http://repository.lppm.unila.ac.id/id/eprint/46147,1970-01-01 00:00:00.000002022,,,,['QA75'],unpub,7,,public,2022-11-01 00:59:47,Jurnal Pepadun,['FMIPA3'],,disk0/00/04/61/47,2022-11-01 00:59:47,,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Jurnal Rancang Bangun Sistem Informasi One Stop Wedding Service Berbasis Web.pdf', 'files': [{'objectid': 184973, 'filesize': 2006501, 'uri': 'http://repository.lppm.unila.ac.id/id/file/510266', 'filename': 'Jurnal Rancang Bangun Sistem Informasi One Stop Wedding Service Berbasis Web.pdf', 'hash_type': 'MD5', 'mtime': '2022-10-31 11:24:54', 'fileid': 510266, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '0749cfd8bff48417e5b060770952f53f'}], 'docid': 184973, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184973', 'eprintid': 46147, 'placement': 1}]",2400,,show,,2022-11-01 00:59:47,archive,,46147,Peer Review Rancang Bangun Sistem Informasi One Stop Wedding ServiceBerbasis Web,,other,"[{'name': {'given': 'Bambang', 'honourific': None, 'family': 'Bambang Hermanto', 'lineage': None}, 'id': 'bambang.hermanto@fmipa.unila.ac.id'}]",,,,,,,,
24,http://repository.lppm.unila.ac.id/id/eprint/46140,1970-01-01 00:00:00.000002022,,,,['QA75'],unpub,7,,public,2022-11-01 00:59:19,Kemenkumham,['FMIPA3'],,disk0/00/04/61/40,2022-11-01 00:59:19,,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Hak Cipta Sistem Informasi Barang Masuk Dan Barang Keluar Starlog Pt. Bank Rakyat Indonesia (Persero) Tbk. Cabang Tanjung Karang.pdf', 'files': [{'hash': '59d32a40aeeda80d012d7a42778e09c3', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 510216, 'mtime': '2022-10-31 10:31:43', 'hash_type': 'MD5', 'filename': 'Hak Cipta Sistem Informasi Barang Masuk Dan Barang Keluar Starlog Pt. Bank Rakyat Indonesia (Persero) Tbk. Cabang Tanjung Karang.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/510216', 'objectid': 184966, 'filesize': 857181}], 'docid': 184966, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/184966', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 46140}]",2400,,show,,2022-11-01 00:59:19,archive,,46140,Peer Review Sistem Informasi Barang Masuk Dan Barang Keluar Starlog PT. Bank Rakyat Indonesia (Persero) Tbk. Cabang Tanjung Karang,,other,"[{'name': {'given': 'Bambang', 'honourific': None, 'lineage': None, 'family': 'Bambang Hermanto'}, 'id': 'bambang.hermanto@fmipa.unila.ac.id'}]",,,,,,,,
25,http://repository.lppm.unila.ac.id/id/eprint/46148,1970-01-01 00:00:00.000002022,,,,['QA75'],unpub,7,,public,2022-11-01 00:59:51,Jurnal Pepadun,['FMIPA3'],,disk0/00/04/61/48,2022-11-01 00:59:51,,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'files': [{'fileid': 510273, 'datasetid': 'document', 'hash': '6a08eaba33a59364c5646027fa6e5d44', 'mime_type': 'application/pdf', 'objectid': 184974, 'filesize': 998213, 'filename': 'Jurnal Sistem Informasi Manajemen Data Klien Pada PT. Hulu Balang Mandiri Menggunakan Framework Laravel.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/510273', 'hash_type': 'MD5', 'mtime': '2022-10-31 11:28:12'}], 'main': 'Jurnal Sistem Informasi Manajemen Data Klien Pada PT. Hulu Balang Mandiri Menggunakan Framework Laravel.pdf', 'docid': 184974, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/184974', 'pos': 1, 'eprintid': 46148, 'placement': 1}]",2400,,show,,2022-11-01 00:59:51,archive,,46148,Peer Review Sistem Informasi Manajemen Data Klien Pada PT. Hulu Balang Mandiri Menggunakan Framework Laravel,,other,"[{'name': {'given': 'Bambang', 'family': 'Bambang Hermanto', 'lineage': None, 'honourific': None}, 'id': 'bambang.hermanto@fmipa.unila.ac.id'}]",,,,,,,,
26,http://repository.lppm.unila.ac.id/id/eprint/46149,1970-01-01 00:00:00.000002022,,,,['QA75'],unpub,7,,public,2022-11-01 00:59:57,Jurnal Pepadun,['FMIPA3'],,disk0/00/04/61/49,2022-11-01 00:59:57,,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/184975', 'pos': 1, 'eprintid': 46149, 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'docid': 184975, 'main': 'Jurnal Sistem Informasi Penjualan Buku Bekas Di Kota Bandar Lampung Berbasis Web.pdf', 'files': [{'mtime': '2022-10-31 11:30:43', 'hash_type': 'MD5', 'filename': 'Jurnal Sistem Informasi Penjualan Buku Bekas Di Kota Bandar Lampung Berbasis Web.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/510280', 'objectid': 184975, 'filesize': 1002949, 'hash': '927ced90c8169067e16b38fa3714ac77', 'mime_type': 'application/pdf', 'fileid': 510280, 'datasetid': 'document'}]}]",2400,,show,,2022-11-01 00:59:57,archive,,46149,Peer Review Sistem Informasi Penjualan Buku Bekas Di Kota Bandar Lampung Berbasis Web,,other,"[{'id': 'bambang.hermanto@fmipa.unila.ac.id', 'name': {'honourific': None, 'family': 'Bambang Hermanto', 'lineage': None, 'given': 'Bambang'}}]",,,,,,,,
27,http://repository.lppm.unila.ac.id/id/eprint/46141,1970-01-01 00:00:00.000002022,,,,['QA75'],unpub,7,,public,2022-11-01 00:59:22,Kemenkumham,['FMIPA3'],,disk0/00/04/61/41,2022-11-01 00:59:22,,"[{'format': 'text', 'docid': 184967, 'main': 'Hak Cipta Sistem Pakar Diagnosis Penyakit Pada Tanaman Tembakau Menggunakan Metode Case Based Reasoning.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': '34cce9f6cf4663083c0fe6fa83c9381d', 'fileid': 510223, 'datasetid': 'document', 'filename': 'Hak Cipta Sistem Pakar Diagnosis Penyakit Pada Tanaman Tembakau Menggunakan Metode Case Based Reasoning.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/510223', 'objectid': 184967, 'filesize': 455066, 'mtime': '2022-10-31 10:33:57', 'hash_type': 'MD5'}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 46141, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184967'}]",2400,,show,,2022-11-01 00:59:22,archive,,46141,Peer Review Sistem Pakar Diagnosis Penyakit Pada Tanaman Tembakau  Menggunakan Metode Case Based Reasoning,,other,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Bambang Hermanto', 'given': 'Bambang'}, 'id': 'bambang.hermanto@fmipa.unila.ac.id'}]",,,,,,,,
28,http://repository.lppm.unila.ac.id/id/eprint/46150,1970-01-01 00:00:00.000002022,,,,['QA75'],unpub,7,,public,2022-11-01 01:00:03,Jurnal Komputasi,['FMIPA3'],,disk0/00/04/61/50,2022-11-01 01:00:03,,"[{'placement': 1, 'eprintid': 46150, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184976', 'pos': 1, 'security': 'public', 'files': [{'mime_type': 'application/pdf', 'hash': '6fbdd1b308fb577e8205f5f9f61ad499', 'datasetid': 'document', 'fileid': 510287, 'filename': 'Jurnal Sistem Pakar Diagnosis Penyakit Pada Tanaman Vanili Menggunakan Metode Dempster-Shafer Berbasis Web.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/510287', 'filesize': 2095957, 'objectid': 184976, 'mtime': '2022-10-31 11:33:26', 'hash_type': 'MD5'}], 'main': 'Jurnal Sistem Pakar Diagnosis Penyakit Pada Tanaman Vanili Menggunakan Metode Dempster-Shafer Berbasis Web.pdf', 'docid': 184976, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2400,,show,,2022-11-01 01:00:03,archive,,46150,Peer Review Sistem Pakar Diagnosis Penyakit Pada Tanaman Vanili Menggunakan Metode Dempster-Shafer Berbasis Web,,other,"[{'id': 'bambang.hermanto@fmipa.unila.ac.id', 'name': {'given': 'Bambang', 'honourific': None, 'family': 'Bambang Hermanto', 'lineage': None}}]",,,,,,,,
29,http://repository.lppm.unila.ac.id/id/eprint/46151,1970-01-01 00:00:00.000002022,,,,['QA75'],unpub,7,,public,2022-11-01 01:00:10,Jurnal Pepadun,['FMIPA3'],,disk0/00/04/61/51,2022-11-01 01:00:10,,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/510301', 'filename': 'Jurnal Sistem Pakar Identifikasi Panen Buah Nanas Menggunakan Metode Backward Chaining Berbasis Android.pdf', 'filesize': 1006073, 'objectid': 184979, 'mtime': '2022-10-31 12:20:33', 'hash_type': 'MD5', 'hash': 'c56cd32bc2f26ffddc73d001583d014e', 'mime_type': 'application/pdf', 'fileid': 510301, 'datasetid': 'document'}], 'main': 'Jurnal Sistem Pakar Identifikasi Panen Buah Nanas Menggunakan Metode Backward Chaining Berbasis Android.pdf', 'docid': 184979, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184979', 'security': 'public', 'placement': 1, 'eprintid': 46151}]",2400,,show,,2022-11-01 01:00:10,archive,,46151,Peer Review Sistem Pakar Identifikasi Panen Buah Nanas Menggunakan Metode Backward Chaining Berbasis Android,,other,"[{'id': 'bambang.hermanto@fmipa.unila.ac.id', 'name': {'given': 'Bambang', 'honourific': None, 'lineage': None, 'family': 'Bambang Hermanto'}}]",,,,,,,,
30,http://repository.lppm.unila.ac.id/id/eprint/46142,1970-01-01 00:00:00.000002022,,,,['QA75'],unpub,7,,public,2022-11-01 00:59:26,Kemenkumham,['FMIPA3'],,disk0/00/04/61/42,2022-11-01 00:59:26,,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184968', 'security': 'public', 'placement': 1, 'eprintid': 46142, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Hak Cipta Sistem Pendukung Keputusan (SPK) Untuk Menentukan Kelayakan Penerimaan Bantuan Pangan Non Tunai (BPNT) Menggunakan  Metode Weighted Product (WP) Berbasis Web.pdf', 'files': [{'objectid': 184968, 'filesize': 873718, 'filename': 'Hak Cipta Sistem Pendukung Keputusan (SPK) Untuk Menentukan Kelayakan Penerimaan Bantuan Pangan Non Tunai (BPNT) Menggunakan  Metode Weighted Product (WP) Berbasis Web.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/510230', 'hash_type': 'MD5', 'mtime': '2022-10-31 10:35:56', 'fileid': 510230, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '810406cd6f8fd7866e4cdb646426e2c4'}], 'docid': 184968, 'format': 'text'}]",2400,,show,,2022-11-01 00:59:26,archive,,46142,Peer Review Sistem Pendukung Keputusan (SPK) Untuk Menentukan Kelayakan Penerimaan Bantuan Pangan Non Tunai (BPNT) Menggunakan Metode Weighted Product (WP) Berbasis Web,,other,"[{'id': 'bambang.hermanto@fmipa.unila.ac.id', 'name': {'given': 'Bambang', 'lineage': None, 'family': 'Bambang Hermanto', 'honourific': None}}]",,,,,,,,
31,http://repository.lppm.unila.ac.id/id/eprint/46143,1970-01-01 00:00:00.000002022,,,,['QA75'],unpub,7,,public,2022-11-01 00:59:29,Kemenkumham,['FMIPA3'],,disk0/00/04/61/43,2022-11-01 00:59:29,,"[{'format': 'text', 'main': 'Hak Cipta Utility Pendeteksi Kesalahan Penulisan Kata Pada Dokumen Bertipe . Doc.pdf', 'files': [{'datasetid': 'document', 'fileid': 510237, 'hash': '6e8183f5f9969093ee1494467058df72', 'mime_type': 'application/pdf', 'objectid': 184969, 'filesize': 450589, 'filename': 'Hak Cipta Utility Pendeteksi Kesalahan Penulisan Kata Pada Dokumen Bertipe . Doc.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/510237', 'hash_type': 'MD5', 'mtime': '2022-10-31 10:38:26'}], 'docid': 184969, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 46143, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184969'}]",2400,,show,,2022-11-01 00:59:29,archive,,46143,Peer Review Utility Pendeteksi Kesalahan Penulisan Kata Pada Dokumen Bertipe . doc,,other,"[{'id': 'bambang.hermanto@fmipa.unila.ac.id', 'name': {'given': 'Bambang', 'honourific': None, 'family': 'Bambang Hermanto', 'lineage': None}}]",,,,,,,,
32,http://repository.lppm.unila.ac.id/id/eprint/46153,1970-01-01 00:00:00.000002022,,,,['QA75'],unpub,7,,public,2022-11-01 01:00:20,Jurnal Komputasi,['FMIPA3'],,disk0/00/04/61/53,2022-11-01 01:00:20,,"[{'placement': 1, 'eprintid': 46153, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184980', 'pos': 1, 'security': 'public', 'docid': 184980, 'main': 'Jurnal Web Service Sistem Informasi Terpadu (SIMIPA) Menggunakan REST API.pdf', 'files': [{'mtime': '2022-10-31 12:22:52', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/510310', 'filename': 'Jurnal Web Service Sistem Informasi Terpadu (SIMIPA) Menggunakan REST API.pdf', 'filesize': 1918882, 'objectid': 184980, 'hash': '3f9f93a3529c9b1258f918b752de92c4', 'mime_type': 'application/pdf', 'fileid': 510310, 'datasetid': 'document'}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2400,,show,,2022-11-01 01:00:20,archive,,46153,Peer review Web Service Sistem Informasi Terpadu (SIMIPA) Menggunakan REST API,,other,"[{'name': {'given': 'Bambang', 'honourific': None, 'family': 'Bambang Hermanto', 'lineage': None}, 'id': 'bambang.hermanto@fmipa.unila.ac.id'}]",,,,,,,,
33,http://repository.lppm.unila.ac.id/id/eprint/46161,1970-01-01 00:00:00.000002022,,,published,['QA75'],pub,8,,public,2022-11-01 06:57:19,,['FMIPA3'],,disk0/00/04/61/61,2022-11-01 06:57:19,https://pdki-indonesia.dgip.go.id/detail/EC00202236756?type=copyright&keyword=Sistem+Informasi+Barang+Masuk+Dan+Barang+Keluar+Starlog+Pt.+Bank+Rakyat+Indonesia+%28Persero%29+Tbk.+Cabang+Tanjung+Karang,"[{'main': '4670.pdf', 'docid': 185004, 'files': [{'objectid': 185004, 'filesize': 2094461, 'filename': '4670.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/510398', 'hash_type': 'MD5', 'mtime': '2022-11-01 03:01:52', 'datasetid': 'document', 'fileid': 510398, 'hash': '99695867bca7b8254448cc5f84f40efd', 'mime_type': 'application/pdf'}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 46161, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185004', 'security': 'public'}]",2400,,show,,2022-11-01 06:57:19,archive,No. EC00202236756,46161,Sistem Informasi Barang Masuk Dan Barang Keluar Starlog PT. Bank Rakyat Indonesia (Persero) Tbk. Cabang Tanjung Karang,,patent,"[{'name': {'given': 'Bambang', 'family': 'Bambang Hermanto', 'lineage': None, 'honourific': None}, 'id': 'bambang.hermanto@fmipa.unila.ac.id'}, {'id': 'yohana.utami@fmipa.unila.ac.id', 'name': {'honourific': None, 'family': 'Utami', 'lineage': None, 'given': 'Yohana Tri'}}, {'id': 'dewi.asiah@fmipa.unila.ac.id', 'name': {'given': 'Dewi Asiah', 'honourific': None, 'family': 'Shofiana', 'lineage': None}}]",Bambang Hermanto,,,,,,,
34,http://repository.lppm.unila.ac.id/id/eprint/38843,2022-01-31 00:00:00.000000000,,,published,['QA76'],pub,8,,public,2022-02-02 07:18:25,,['FMIPA3'],,disk0/00/03/88/43,2022-02-02 07:18:25,https://e-hakcipta.dgip.go.id/index.php/c?code=OThkZjZmN2IxMjQzZGI5ZWQyZjZiZWMzYTBmMGQ1MTcK,"[{'eprintid': 38843, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/159985', 'pos': 1, 'format': 'text', 'docid': 159985, 'main': 'sertifikat_EC00202207512.pdf', 'files': [{'datasetid': 'document', 'fileid': 438717, 'hash': '303fa92dd833335d986a7945cdf60db0', 'mime_type': 'application/pdf', 'filesize': 2074120, 'objectid': 159985, 'filename': 'sertifikat_EC00202207512.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/438717', 'hash_type': 'MD5', 'mtime': '2022-02-02 02:42:29'}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 2}]",215,,show,,2022-02-02 07:18:25,archive,322811,38843,"Aplikasi Virtual Guide Gedung F Dan Pasca Sarjana Fakultas
Ekonomi Dan Bisnis Universitas Lampung Menggunakan Unity 3D",,patent,"[{'name': {'family': 'Heningtyas', 'lineage': None, 'honourific': None, 'given': 'Yunda'}, 'id': 'yunda.heningtyas89@gmail.com'}, {'name': {'family': 'Akmal Junaidi', 'lineage': None, 'honourific': None, 'given': 'Akmal'}, 'id': 'akmal.junaidi@fmipa@unila.ac.id'}, {'id': None, 'name': {'given': 'Aristoteles', 'family': 'Aristoteles', 'lineage': None, 'honourific': None}}, {'id': None, 'name': {'given': 'F', 'family': 'Gregorius', 'lineage': None, 'honourific': None}}]",Yunda Heningtyas; Akmal Junaidi; Aristoteles; Gregorius F,,,,,,,
35,http://repository.lppm.unila.ac.id/id/eprint/46371,1970-01-01 00:00:00.000002022,"Fashion	is	a	way	for	women	to	express	themselves	in	social	life.	Women	who	know	their	
body	shape	can	determine	the	appropriate	clothes	to	enhance	the	beauty	of	their	appearance.	
However,	not	all	women	understand	their	body	shape.	Women	have	five	types	of	body	shapes	
with	their	respective	advantages	and	disadvantages.	Dress-Up	Game	is	a	simulation	game	that	
explains	the	characteristics	of	a	woman's	body	shape	with	2-dimensional	images.	This	game	
also	provides	a	model	of	clothing	that	suits	body	shape.	The	dress-Up	game	is	made	using	the	
Multimedia	Development	Life	Cycle	(MDLC)	method	and	is	operated	on	the	Android	platform.	
This	Dress-Up	game	aims	to	help	women	understand	clothes	that	suit	their	body	shape.",9.0,published,"['Q1', 'T1']",pub,7,2406-7857,public,2022-11-09 01:05:17,Prodi Ilmu Komputer Universitas Lambung Mangkurat,['FMIPA3'],Kumpulan Jurnal Ilmu Komputer (KLIK),disk0/00/04/63/71,2022-11-09 01:05:17,,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/185253', 'pos': 1, 'eprintid': 46371, 'placement': 1, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'docid': 185253, 'main': 'COVER PUBLIKASI Jurnal KLIK vol 9(2) .pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2022-11-08 23:45:50', 'filesize': 3880451, 'objectid': 185253, 'filename': 'COVER PUBLIKASI Jurnal KLIK vol 9(2) .pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/511964', 'fileid': 511964, 'datasetid': 'document', 'hash': 'b2382637d7d11124f77c23eb2d34507c', 'mime_type': 'application/pdf'}]}]",2423,2.0,show,279-290,2022-11-09 01:05:17,archive,,46371,"IMPLEMENTASI TEKNOLOGI GAME DRESS-UP BERBASIS 
ANDROID",TRUE,article,"[{'id': 'yunda.heningtyas89@gmail.com', 'name': {'given': 'Yunda', 'honourific': None, 'family': 'Heningtyas', 'lineage': None}}, {'name': {'given': 'Astria', 'honourific': None, 'family': 'Hijriani', 'lineage': None}, 'id': 'astria.hijriani@fmipa.unila.ac.id'}, {'name': {'given': 'Rahmi', 'honourific': None, 'family': 'Permata Hati', 'lineage': None}, 'id': None}, {'name': {'given': 'Akmal', 'honourific': None, 'family': 'Junaidi', 'lineage': None}, 'id': 'akmal.junaidi@fmipa.unila.ac.id'}]",,,,,,,,
36,http://repository.lppm.unila.ac.id/id/eprint/46374,1970-01-01 00:00:00.000002022,"During the COVID-19 pandemic, the number of ornamental fish enthusiasts has increased, especially those of the Betta
Fish species. Betta Fish is a type of ornamental Fish with various species with beautiful colors and morphology, especially
the shape of the tail. The more diverse the color patterns of the Fish and the unique shape, the more expensive the selling
price of this type of ornamental Fish. The market demand for Betta Fish is getting higher, causing the selling price of
Betta Fish also to increase. However, not all ornamental fish lovers recognize the species name of the Betta Fish. For this
reason, a pattern recognition-based system is needed that can recognize Betta Fish species. Pattern recognition has
several stages, namely segmentation, extraction, and classification. This study aims to separate the object from the
background on a digital image. The dataset used is 160 images consisting of 40 images of each species, namely Halfmoon,
Double Tail, Serit, and Plakat. The first step is to convert the image into a saturation and intensity color model. The
method used in the segmentation process is Density-Based Clustering. Density-Based Clustering is a segmentation
method by forming clusters based on the density level of the object area. The segmentation process using the DensityBased
Clustering method achieves an accuracy rate of 92.82%.   

Keyword: Betta Fish, Density-Based Clustering, HSI, Image Recognition, Image Segmentation",16.0,published,['Q1'],pub,6,2615-224X,public,2022-11-09 01:05:14,Universitas Teknokrat Indonesia,['FMIPA3'],Jurnal TEKNOINFO,disk0/00/04/63/74,2022-11-09 01:05:14,https://ejurnal.teknokrat.ac.id/index.php/teknoinfo/article/view/1273,"[{'main': 'COVER PUBLIKASI Teknoinfo vol 16(1) .pdf', 'docid': 185256, 'files': [{'fileid': 511984, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '338eb7ac3c23f40f33da240e8eb52d2e', 'hash_type': 'MD5', 'mtime': '2022-11-09 00:13:39', 'objectid': 185256, 'filesize': 2336905, 'uri': 'http://repository.lppm.unila.ac.id/id/file/511984', 'filename': 'COVER PUBLIKASI Teknoinfo vol 16(1) .pdf'}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 46374, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185256', 'security': 'public'}]",2423,1.0,show,8-13,2022-11-09 01:05:14,archive,,46374,IMPLEMENTASI DENSITY-BASED CLUSTERING PADA SEGMENTASI CITRA Betta Fish,TRUE,article,"[{'id': 'yunda.heningtyas89@gmail.com', 'name': {'honourific': None, 'family': 'Heningtyas', 'lineage': None, 'given': 'Yunda'}}, {'name': {'honourific': None, 'family': 'Rahmi', 'lineage': None, 'given': 'Fathur'}, 'id': None}, {'name': {'family': 'Muludi', 'lineage': None, 'honourific': None, 'given': 'Kurnia'}, 'id': 'kurnia.muludi@fmipa.unila.ac.id'}]",,,,,,,,
37,http://repository.lppm.unila.ac.id/id/eprint/50348,2022-11-24 00:00:00.000000000,,,published,['H1'],pub,8,,public,2023-04-12 07:40:41,,['FMIPA3'],,disk0_bak/00/05/03/48,2023-04-12 07:40:41,,"[{'eprintid': 50348, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/190046', 'format': 'text', 'docid': 190046, 'main': 'sertifikat_EC00202294001_android_kespro.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2023-04-12 01:35:52', 'objectid': 190046, 'filesize': 2095240, 'filename': 'sertifikat_EC00202294001_android_kespro.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/543600', 'fileid': 543600, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'e1fb203ea969a099011432ef664d1524'}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",670,,show,,2023-04-12 07:40:41,archive,409745,50348,"Modul Edukasi Digital Kesehatan Reproduksi Dan Seksualitas
Remaja Berbasis Android",,patent,"[{'name': {'given': 'Akmal', 'honourific': None, 'family': 'Junaidi', 'lineage': None}, 'id': 'akmal.junaidi@fmipa.unila.ac.id'}, {'name': {'given': 'Eka Yuda', 'lineage': None, 'family': 'Gunawibawa', 'honourific': None}, 'id': 'eka.yuda@fisip.unila.ac.id'}, {'id': 'hafsah.handayani@gmail.com', 'name': {'lineage': None, 'family': 'Handayani', 'honourific': None, 'given': 'Dwi Hafsah'}}, {'name': {'given': 'Rachmad Cahya', 'lineage': None, 'family': 'Aji', 'honourific': None}, 'id': 'rachmadcahyaaji@gmail.com'}, {'name': {'given': 'Faiz', 'family': 'Muzaki', 'lineage': None, 'honourific': None}, 'id': 'faismuzakiid@gmail.com'}]",Kementerian Hukum dan HAM Republik Indonesia,,,,,,,
