,book_title,series,projects,date,abstract,publisher,ispublished,full_text_status,pagerange,datestamp,eprint_status,id_number,eprintid,official_url,pages,documents,contributors,userid,number,refereed,isbn,place_of_pub,date_type,subjects,uri,volume,funders,divisions,dir,rev_number,status_changed,metadata_visibility,editors,lastmod,title,type,patent_applicant,creators,publication,pres_type,event_type,event_title,referencetext,issn,keywords,related_url,corp_creators,event_dates,event_location
22,Buku Referensi,,,2020-10-01 00:00:00.000000000,Penilaian Sejawat Sebidang atau Peer Review,Pusataka Ali Imron,pub,public,,2021-01-04 02:19:09,archive,,27224,,,"[{'eprintid': 27224, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41235', 'format': 'text', 'files': [{'fileid': 243852, 'datasetid': 'document', 'hash': '43c45e140833435635b1075ff66d1444', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-01-04 01:38:36', 'objectid': 41235, 'filesize': 140085, 'uri': 'http://repository.lppm.unila.ac.id/id/file/243852', 'filename': '3. Mediasi Pidana.pdf'}], 'main': '3. Mediasi Pidana.pdf', 'docid': 41235, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",,106,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/27224,,,['FH2'],disk0/00/02/72/24,7,2021-01-04 02:19:09,show,,2021-01-04 02:19:09,Mediasi Pidana sebagai Alternative Penyelesaian Perkara Pidana berbasis Kearifan Lokal,book_section,,"[{'name': {'lineage': None, 'family': 'Emilia susanti', 'honourific': None, 'given': 'susanti'}, 'id': 'emilia.susanti@fh.unila.ac.id'}]",,,,,,,,,,,
23,,,,1970-01-01 00:00:00.000002020,Penilaian Sejawat Sebidang atau Peer Review,Bagian Hukum Pidana FH Unila,pub,public,,2021-01-04 02:18:48,archive,,27228,,,"[{'placement': 1, 'eprintid': 27228, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41239', 'pos': 1, 'security': 'public', 'main': '7. Pelaksanaan Perjanjian Penyiaran.pdf', 'docid': 41239, 'files': [{'fileid': 243876, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '8d8516f716fb5fbc36ee8e57df585b70', 'objectid': 41239, 'filesize': 153663, 'filename': '7. Pelaksanaan Perjanjian Penyiaran.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/243876', 'hash_type': 'MD5', 'mtime': '2021-01-04 01:48:55'}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",,106,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/27228,,,['FH2'],disk0/00/02/72/28,6,2021-01-04 02:18:48,show,,2021-01-04 02:18:48,Pelaksanaan Perjanjian Penyiaran Iklan Pengobatan Alternatif Madinah Melalui Radio (Studi pada Radio Tuba Fm Menggala),article,,"[{'id': 'emilia.susanti@fh.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Emilia susanti', 'given': 'susanti'}}]",Jurnal Poenale,,,,,2338 7386,,,,,
24,,,['Webinar Nasional'],2020-08-16 00:00:00.000000000,"politik hukum agraria yang menyatakan tanah untuk rakyat- dan bukan untuk orang asing. Sehingga, orang asing cukup dengan hak pakai dan hak sewa untuk bangunan-   adalah landasan filosofis bagi Negara dan Bangsa Indonesia untuk “Memayu Hayuning Bawana, Hangrungkepi Bumi Pertiwi, Sanajan Namung Sanyari Bumi”(Negara dan Bangsa Indonesia perlu mengusahakan keselamatan, kebahagiaan dan kesejahteraan umum; dengan membela tanah air, meskipun lebarnya hanya sejengkal tangan).",Forum Masyarakat Hukum,pub,public,,2020-11-09 09:13:34,archive,,24509,http://repository.lppm.unila.ac.id/cgi/users/home?screen=EPrint::Edit&eprintid=24509&stage=core#t,,"[{'eprintid': 24509, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/38247', 'format': 'text', 'main': 'Presentasi Webinar 16 Agustus 2020_FX Sumarja.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2020-11-05 05:57:09', 'objectid': 38247, 'filesize': 3286824, 'uri': 'http://repository.lppm.unila.ac.id/id/file/222763', 'filename': 'Presentasi Webinar 16 Agustus 2020_FX Sumarja.pdf', 'datasetid': 'document', 'fileid': 222763, 'mime_type': 'application/pdf', 'hash': 'a961a2d23e81e7388b8ebca0c4447f85'}], 'docid': 38247, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",,940,,,,,published,['KZ'],http://repository.lppm.unila.ac.id/id/eprint/24509,,['Forum Masyarakat Hukum'],['FH2'],disk0/00/02/45/09,8,2020-11-09 09:13:34,show,,2020-11-09 09:13:34,"Bedah Buku (HAK ATAS TANAH BAGI ORANG ASING, TINJAUAN POLITIK HUKUM DAN PERLINDUNGAN WARGA NEGARA INDONESIA)",other,,"[{'id': 'franciscus.sumarja@fh.unila.ac.id', 'name': {'given': 'Sumarja', 'honourific': None, 'family': 'FX', 'lineage': None}}]",,,,,,,,[{'url': 'http://repository.lppm.unila.ac.id/cgi/users/home?screen=EPrint::Edit&eprintid=24509&stage=core#t'}],,,
25,,,,2020-09-01 00:00:00.000000000,"Basically the land belongs to the Indonesian people. The state as the incarnation of the people only has the right to regulate its use in order to pursue common prosperity. Reorganization of land ownership and control as well as legal relations related to land exploitation in realizing equal distribution of prosperity and justice, is not balanced in implementation and only focuses on land redistribution / legalization of landless farmers (landless farmers), without any supporting policies another. It should be followed by other policies that follow, such as policies for opening new agricultural
lands, efforts to increase productivity, policies on prices for agricultural products that benefit farmers, providing light credit, policies on low input prices, guidance and training for farmers, and marketing efforts for agricultural products.",LPPM Unila,unpub,public,,2020-11-09 11:40:49,archive,,24636,http://repository.lppm.unila.ac.id/cgi/users/home?screen=EPrint::Edit&eprintid=24509&stage=core#t,,"[{'eprintid': 24636, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/38378', 'format': 'text', 'docid': 38378, 'main': 'Agrarian Reforms in Indonesia A Pleasure.pdf', 'files': [{'fileid': 223674, 'datasetid': 'document', 'hash': 'd46625e2542dc983e0402e7d14ef1be9', 'mime_type': 'application/pdf', 'objectid': 38378, 'filesize': 281576, 'uri': 'http://repository.lppm.unila.ac.id/id/file/223674', 'filename': 'Agrarian Reforms in Indonesia A Pleasure.pdf', 'hash_type': 'MD5', 'mtime': '2020-11-07 06:06:17'}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",,940,,,,,,['KZ'],http://repository.lppm.unila.ac.id/id/eprint/24636,,,['FH2'],disk0/00/02/46/36,9,2020-11-09 11:40:49,show,,2020-11-09 11:40:49,Agrarian Reforms in Indonesia: A Pleasure,other,,"[{'id': 'franciscus.sumarja@fh.unila.ac.id', 'name': {'lineage': None, 'family': 'FX', 'honourific': None, 'given': 'Sumarja'}}, {'id': None, 'name': {'given': 'Arif Firmansyah', 'lineage': None, 'family': 'Ade', 'honourific': None}}, {'name': {'lineage': None, 'family': 'Pradipta', 'honourific': None, 'given': 'Wijonugroho'}, 'id': None}]",,,,,,,,[{'url': 'http://repository.lppm.unila.ac.id/cgi/users/home?screen=EPrint::Edit&eprintid=24509&stage=core#t'}],"['FH Unila', 'FH Unila', 'Magister Ilmu Hukum Unila']",,
26,,,['internasional conference'],2020-12-11 00:00:00.000000000,"Basically the land belongs to the Indonesian people. The state as the incarnation of the people only has the right to regulate its use in order to pursue common prosperity. Reorganization of land ownership and control as well as legal relations related to land exploitation in realizing equal distribution of prosperity and justice, is not balanced in implementation and only focuses on land redistribution / legalization of landless farmers (landless farmers), without any supporting policies another. It should be followed by other policies that follow, such as policies for opening new agricultural
lands, efforts to increase productivity, policies on prices for agricultural products that benefit farmers, providing light credit, policies on low input prices, guidance and training for farmers, and marketing efforts for agricultural products.",EAI,pub,public,1-8,2021-05-20 01:21:20,archive,940,27205,https://eudl.eu/doi/10.4108/eai.26-9-2020.2302580,,"[{'language': 'en', 'rev_number': 2, 'mime_type': 'application/pdf', 'content': 'published', 'main': 'eai.26-9-2020.2302580_ Proseding_httpseudl.eudoi10.4108eai.26-9-2020.2302580.pdf', 'docid': 41217, 'files': [{'mtime': '2020-12-29 06:27:03', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/243701', 'filename': 'eai.26-9-2020.2302580_ Proseding_httpseudl.eudoi10.4108eai.26-9-2020.2302580.pdf', 'filesize': 232902, 'objectid': 41217, 'hash': '304f95687ccbc8eb1fe3ce4376607bd2', 'mime_type': 'application/pdf', 'fileid': 243701, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41217', 'security': 'public', 'placement': 1, 'eprintid': 27205}]",,940,--,TRUE,,,published,['KZ'],http://repository.lppm.unila.ac.id/id/eprint/27205,--,['FH Unila'],['FH2'],disk0/00/02/72/05,13,2021-05-20 01:21:20,show,,2021-05-20 01:21:20,Agrarian Reforms in Indonesia: A Pleasure,article,,"[{'name': {'honourific': None, 'family': 'FX', 'lineage': None, 'given': 'Sumarja'}}, {'name': {'given': 'Arif Firmansyah', 'honourific': None, 'lineage': None, 'family': 'Ade'}}, {'name': {'lineage': None, 'family': 'Pradipta', 'honourific': None, 'given': 'Wijonugroho'}}]","Proceedings of The International Conference on Environmental and Technology of Law, Business and Education on Post Covid 19, ICETLAWBE 2020, 26 September 2020, Bandar Lampung, Indonesia",,,,,2593-7650,,[{'url': 'http://repository.lppm.unila.ac.id/id/eprint/27205'}],"['FH Unila', 'FH Unila', 'Magister Ilmu Hukum Unila']",,
27,,,['internasional conference'],2020-12-11 00:00:00.000000000,"The register forest area in Lampung Province has a long history of conflict, starting from forest use that was not in accordance with the function of the forest. Lampung Province has three forms of forest, namely; conservation forest, protection forest, and production forest which have different conflict characteristics. The problem is that in all 51 register forest areas, conflicts frequently and repeatedly occur, requiring permanent resolutions. The government has issued a policy of social forestry through Presidential Regulation No. 88 of 2017 concerning Settlement of Land Tenure in Forest Areas. The researcher summarizes two legal issues, namely: (1) how is the typology of conflict in the register forest area in Lampung Province? (2) How is the implementation of the social forestry program as a form of conflict resolution in the register forest areas of Lampung Province? The researcher use legal or empirical sociology methods to answer these problems, including research on legal identification (unwritten) and research on the effectiveness of law in society. The results of
the study provide the answer that,  first, the implementation of social forestry must observantly regard the characteristics of conflict and forest function so that the social forestry scheme can truly become a bridge to resolve conflicts that occur in the register forest areas of Lampung Province. It must be said that the social forestry that currently exists is not a ‘panacea’ in all kinds of conflicts in the Lampung Province registers Partnership Not Panacea. Social Forestry Schemes must consider forest function, legal, social, economic, cultural, and political aspects, and identify protected forests starting from: (1) communities, (2) register land tenancy, (3) village officials, (4)security apparatus, and (5) the government. Meanwhile, In production forests, the aspects to concern are: (1) investors, (2) land providers, (3) land cultivators, (4) partnership groups, (5) non-partnership groups, (6) thugs, (7) companies, (8) security officials, and (9) the government. Second, the register forest areas of
Lampung Province can only run with two schemes, namely Community Forestry and Forestry Partnership, because other forest functions do not exist in Lampung Province. The evaluation of the social forestry program implementation is deliberately required to improve the
subsequent implementation of the program and to become a bridge for conflict resolutions.",EAI,pub,public,1-11,2021-01-04 01:22:16,archive,--,27206,http://dx.doi.org/10.4108/eai.26-9-2020.2302597,,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/243713', 'filename': 'eai.26-9-2020.2302597-Proseding_httpseudl.eupdf10.4108eai.26-9-2020.2302597.pdf', 'objectid': 41218, 'filesize': 568383, 'mtime': '2020-12-29 07:13:40', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '6b205ddb956362edbe2ef92f6ea7b167', 'datasetid': 'document', 'fileid': 243713}], 'main': 'eai.26-9-2020.2302597-Proseding_httpseudl.eupdf10.4108eai.26-9-2020.2302597.pdf', 'docid': 41218, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/41218', 'pos': 1, 'eprintid': 27206, 'placement': 1}]",,940,--,TRUE,,,published,['KZ'],http://repository.lppm.unila.ac.id/id/eprint/27206,--,['FH Unila'],['FH2'],disk0/00/02/72/06,9,2021-01-04 01:22:16,show,,2021-01-04 01:22:16,Conflict Settlement in the Register Forest Areas of Lampung Province,article,,"[{'id': None, 'name': {'given': 'Tisnanta', 'honourific': None, 'family': 'HS', 'lineage': None}}, {'id': None, 'name': {'given': 'Sumarja', 'family': 'FX', 'lineage': None, 'honourific': None}}, {'id': 'andreasricco@gmail.com', 'name': {'given': 'Andreas', 'honourific': None, 'family': 'Ricco', 'lineage': None}}]","Proceedings of The International Conference on Environmental and Technology of Law, Business and Education on Post Covid 19, ICETLAWBE 2020, 26 September 2020, Bandar Lampung, Indonesia",,,,,2593-7650,,[{'url': 'http://repository.lppm.unila.ac.id/id/eprint/27206'}],"['FH Unila', 'FH Unila', 'Researcher at the Center of Public Policy and Human Right Studies Faculty of Law University of Lampung, Lampung, Indonesia']",,
28,,,,2020-09-26 00:00:00.000000000,"In international trade law, as a measure to protect the domestic market from losses due to sudden and unexpected import overflows, to protect their domestic industries from unfair practices, the WTO permits members to impose trade remedies measures against imports such as anti-dumping, anti-subsidy, and safeguards. Safeguard itself is one of the trading instruments that are widely applied by members of WTO. In fact, according to the WTO report, after India, Indonesia is the second most active country using safeguard instruments.  Through case study methods, especially anti-dumping cases between PT. Krakatau Steel against hot-rolled coil/plate (HRC/P) alloy imports from China this research is conducted to determine the implementation of WTO trade remedies (safeguards) in Indonesia.",,submitted,public,1-8,2020-11-19 11:37:08,archive,,26104,http://icetlawbe.org/,,"[{'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'language': 'en', 'rev_number': 1, 'main': 'Hamzah-ICETLAWBE2020-FINAL.docx', 'docid': 39946, 'files': [{'hash_type': 'MD5', 'mtime': '2020-11-18 14:14:07', 'objectid': 39946, 'filesize': 48308, 'uri': 'http://repository.lppm.unila.ac.id/id/file/235447', 'filename': 'Hamzah-ICETLAWBE2020-FINAL.docx', 'fileid': 235447, 'datasetid': 'document', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'hash': '1e5b6232bd5e5522768c51de9c3fd20f'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/39946', 'security': 'public', 'placement': 1, 'eprintid': 26104}]",,147,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/26104,,,['FH2'],disk0/00/02/61/04,9,2020-11-19 11:37:08,show,,2020-11-19 11:37:08,"The WTO Trade Remedies (Safeguards) 
and its Implementation in Indonesia: 
Study Case of PT. Krakatau Steel vs China",conference_item,,"[{'id': 'agizaddien@gmail.com', 'name': {'honourific': None, 'lineage': None, 'family': 'Hamzah', 'given': 'Hamzah'}}, {'id': None, 'name': {'honourific': None, 'family': 'Wahyu Sasongko', 'lineage': None, 'given': 'Wahyu'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'ROHAINI', 'given': 'ROHAINI'}, 'id': 'rohaini.arifien81@gmail.com'}, {'name': {'lineage': None, 'family': 'Rizki Amelia', 'honourific': None, 'given': 'Rahmi'}, 'id': None}]",,paper,conference,"The International Conference on Environmental and Technology of Law, Business and Education on Post Covid 19 - 2020",,,,,,26 September 2020,Universitas Lampung
29,,,,2020-03-01 00:00:00.000000000,Hasil Penilaian Sejawat Sebidang atau Peer Reviewe,,pub,public,,2022-04-19 08:42:42,archive,,41376,,,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'Reviewer The Online.pdf', 'files': [{'mtime': '2022-04-19 08:05:46', 'hash_type': 'MD5', 'filename': 'Reviewer The Online.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/458620', 'objectid': 163009, 'filesize': 478609, 'mime_type': 'application/pdf', 'hash': 'fdd9b0b79f2afed4ede8580fd320f797', 'datasetid': 'document', 'fileid': 458620}], 'docid': 163009, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163009', 'security': 'public', 'placement': 1, 'eprintid': 41376}]",,61,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/41376,,,['FH2'],disk0/00/04/13/76,7,2022-04-19 08:42:42,show,,2022-04-19 08:42:42,The Online Purchasing Contract Done by Students of Faculty of Law in Lampung University,conference_item,,"[{'name': {'given': 'Kasmawati', 'honourific': None, 'lineage': None, 'family': 'Kasmawati'}}]",,paper,conference,Proceeding ICETLAWBE 2020,,,,,,,
30,,,,1970-01-01 00:00:00.000002020,Hasil Check Similarity,,pub,public,,2022-04-27 04:35:45,archive,,41488,,,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163121', 'security': 'public', 'placement': 1, 'eprintid': 41488, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'URGENCY.pdf', 'docid': 163121, 'files': [{'filename': 'URGENCY.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/459421', 'filesize': 2663863, 'objectid': 163121, 'mtime': '2022-04-27 01:06:26', 'hash_type': 'MD5', 'hash': 'bb518552752df2af43ea55997d82a635', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 459421}], 'format': 'text'}]",,61,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/41488,,,['FH2'],disk0/00/04/14/88,7,2022-04-27 04:35:45,show,,2022-04-27 04:35:45,Urgency of Electronic Licensing Management Licensing Services in Improving the Community Economy,conference_item,,"[{'name': {'honourific': None, 'family': 'Kasmawati', 'lineage': None, 'given': 'Kasmawati'}}, {'name': {'given': 'APRILIANTI', 'honourific': None, 'lineage': None, 'family': 'APRILIANTI'}}]",,paper,conference,"Advances in Social Science, Education and Humanities Research",,,,,,,
31,,,,1970-01-01 00:00:00.000002020,Hasil Check Similarity,,pub,public,,2022-04-27 04:35:42,archive,,41486,,,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': 'The Online Purchasing Contract Done by Students of Faculty of Law in Lampung.pdf', 'files': [{'hash': 'eafbae78d8c3c541c92b880d6bae7ff5', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 459413, 'filename': 'The Online Purchasing Contract Done by Students of Faculty of Law in Lampung.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/459413', 'objectid': 163120, 'filesize': 982455, 'mtime': '2022-04-27 01:02:12', 'hash_type': 'MD5'}], 'docid': 163120, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163120', 'security': 'public', 'placement': 1, 'eprintid': 41486}]",,61,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/41486,,,['FH2'],disk0/00/04/14/86,7,2022-04-27 04:35:42,show,,2022-04-27 04:35:42,The Online Purchasing Contract Done by Students of Faculty of Law in Lampung University,conference_item,,"[{'id': None, 'name': {'given': 'Kasmawati', 'honourific': None, 'lineage': None, 'family': 'Kasmawati'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Dewi Septiana', 'given': 'Dewi Septiana'}, 'id': 'dewiseptiana80@yahoo.co.id'}]",,paper,conference,Proceeding ICETLAWBE 2020,,,,,,,
32,,,,1970-01-01 00:00:00.000002020,Hasil Penilaian Sejawat Sebidang atau Peer Review,,pub,public,,2022-02-16 01:16:23,archive,,39332,,,"[{'placement': 1, 'eprintid': 39332, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160615', 'pos': 1, 'security': 'public', 'files': [{'hash': '519c288b85d7f71a2373da3f146fb5dd', 'mime_type': 'application/pdf', 'fileid': 442496, 'datasetid': 'document', 'mtime': '2022-02-15 09:22:09', 'hash_type': 'MD5', 'filename': 'Reviewer Kebijakan.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/442496', 'filesize': 372402, 'objectid': 160615}], 'main': 'Reviewer Kebijakan.pdf', 'docid': 160615, 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",,318,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/39332,,,['FH2'],disk0/00/03/93/32,7,2022-02-16 01:16:23,show,,2022-02-16 01:16:23,Kebijakan Dekonsentrasi Pengelolaan Perikanan: Studi Kasus Di Provinsi Lampung,conference_item,,"[{'id': 'mayashafira@fh.unila.ac.id', 'name': {'given': 'Maya Shafira', 'honourific': None, 'lineage': None, 'family': 'Maya Shafira'}}]",,paper,conference,"Prosding Seminar Nasional,",,,,,,,
33,,,,2020-09-01 00:00:00.000000000,Hasil Penilaian Sejawat Sebidang atau Peer Review,,pub,public,,2021-06-04 07:13:09,archive,,32018,,,"[{'main': 'Review Human.pdf', 'docid': 145074, 'files': [{'objectid': 145074, 'filesize': 360840, 'filename': 'Review Human.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/378947', 'hash_type': 'MD5', 'mtime': '2021-06-04 03:13:01', 'fileid': 378947, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'b1e0ce6a65366cd47b1afa1a624cd2d4'}], 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'placement': 1, 'eprintid': 32018, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/145074', 'security': 'public'}]",,1233,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/32018,,,['FH2'],disk0/00/03/20/18,7,2021-06-04 07:13:09,show,,2021-06-04 07:13:09,Human Rights Enforcement Through The Implementation of Public Service-Based Criminal Justice Couples Divorce Suit in Bandar Lampung City,conference_item,,"[{'name': {'given': 'nennydwiariani@gmail.com', 'lineage': None, 'family': 'Nenny Dwi Ariani', 'honourific': None}}]",,other,conference,Proceeding ICETLAWBE 2020,,,,,,,
34,,,,2020-10-01 00:00:00.000000000,Hasil Penilaian Sejawat Sebidang atau Peer Review,Fakultas Hukum Universitas PGRI Semarang,pub,public,,2021-06-04 07:13:04,archive,,32016,,,"[{'eprintid': 32016, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/145059', 'format': 'text', 'main': 'Review Kontribusi.pdf', 'files': [{'fileid': 378921, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'be784eb3045a74264e799ac4a83ce129', 'filesize': 391591, 'objectid': 145059, 'uri': 'http://repository.lppm.unila.ac.id/id/file/378921', 'filename': 'Review Kontribusi.pdf', 'hash_type': 'MD5', 'mtime': '2021-06-04 03:07:46'}], 'docid': 145059, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",,1233,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/32016,,,['FH2'],disk0/00/03/20/16,6,2021-06-04 07:13:04,show,,2021-06-04 07:13:04,Kontribusi Pemerintah Daerah Dalam Melindungi Kain Tapis Lampung,article,,"[{'name': {'family': 'Nenny Dwi Ariani', 'lineage': None, 'honourific': None, 'given': 'nennydwiariani@gmail.com'}}]",JURNAL META-YURIDIS,,,,,,,,,,
35,,,,2020-12-01 00:00:00.000000000,Hasil Penilaian Sejawat Sebidang atau Peer Review,TALREV,pub,public,,2021-01-06 04:46:05,archive,,27247,,,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Review Nurmayani.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': 'ea70e9046099f420162ba2966c920acc', 'fileid': 244007, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/244007', 'filename': 'Review Nurmayani.pdf', 'objectid': 41260, 'filesize': 147506, 'mtime': '2021-01-06 03:56:48', 'hash_type': 'MD5'}], 'docid': 41260, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41260', 'eprintid': 27247, 'placement': 1}]",,921,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/27247,,,['FH2'],disk0/00/02/72/47,6,2021-01-06 04:46:05,show,,2021-01-06 04:46:05,Authority Of Supervisory Apparatus Internal Government Or Apip In Determining State Losses Due To Corruption In Local Government Institutions,article,,"[{'name': {'given': 'Nurmayani', 'honourific': None, 'lineage': None, 'family': 'Nurmayani'}}]",Tadulako,,,,,143-150,,,,,
36,,,,1970-01-01 00:00:00.000002020,,Fakultas Hukum Universitas Sriwijaya,pub,public,,2022-07-06 07:41:56,archive,,43021,,,"[{'placement': 1, 'eprintid': 43021, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164875', 'security': 'public', 'docid': 164875, 'main': 'ASSET RECOVERYIN IN THE CRIMINAL ACT OF CORRUPTION IN ASEAN.pdf', 'files': [{'fileid': 470856, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'f5c8a2c68223157930357dbae016ab44', 'hash_type': 'MD5', 'mtime': '2022-07-06 07:26:49', 'objectid': 164875, 'filesize': 985852, 'filename': 'ASSET RECOVERYIN IN THE CRIMINAL ACT OF CORRUPTION IN ASEAN.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/470856'}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",,188,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/43021,,,['FH2'],disk0/00/04/30/21,6,2022-07-06 07:41:56,show,,2022-07-06 07:41:56,Asset Recoveryin In The Criminal Act Of Corruption In Asean,article,,"[{'name': {'lineage': None, 'family': 'Rinaldy Amrullah', 'honourific': None, 'given': 'Rinaldy Amrullah'}}]",SIMBUR CAHAYA,,,,,,,,,,
37,,,,1970-01-01 00:00:00.000002020,Hasil Check Similarity,Fakultas Hukum Universitas Sriwijaya,pub,public,,2022-07-08 03:56:43,archive,,43112,,,"[{'placement': 1, 'eprintid': 43112, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164970', 'pos': 1, 'security': 'public', 'main': 'Asset Recoveryin in the Criminal Act of Corruption in ASEAN.pdf', 'files': [{'fileid': 471608, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '3731bf87d2e20cb4cb06dbe944bc25ca', 'objectid': 164970, 'filesize': 3217313, 'uri': 'http://repository.lppm.unila.ac.id/id/file/471608', 'filename': 'Asset Recoveryin in the Criminal Act of Corruption in ASEAN.pdf', 'hash_type': 'MD5', 'mtime': '2022-07-08 02:33:55'}], 'docid': 164970, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",,188,,FALSE,,,,['K1'],http://repository.lppm.unila.ac.id/id/eprint/43112,,,['FH2'],disk0/00/04/31/12,6,2022-07-08 03:56:43,show,,2022-07-08 03:56:43,Asset Recoveryin In The Criminal Act Of Corruption In Asean,article,,"[{'id': None, 'name': {'family': 'Rinaldy Amrullah', 'lineage': None, 'honourific': None, 'given': 'Rinaldy Amrullah'}}, {'id': 'rudi.natamiharja@unila.fh.ac.id', 'name': {'family': 'Rudi Natamiharja', 'lineage': None, 'honourific': None, 'given': 'Rudi Natamiharja'}}]",SIMBUR CAHAYA,,,,,,,,,,
