,uri,date,abstract,volume,date_type,subjects,rev_number,ispublished,full_text_status,issn,status_changed,publication,publisher,divisions,dir,official_url,lastmod,documents,userid,number,metadata_visibility,pagerange,datestamp,eprint_status,eprintid,title,refereed,type,creators,succeeds,contributors,related_url,event_title,event_type,event_location,event_dates,pres_type
23,http://repository.lppm.unila.ac.id/id/eprint/3469,2012-05-12 00:00:00.000000000,"Not full rank model is a linear model where matrix data is not full rank.One case of this model in spatial data. Spatial Data is represents world phenomenon that has coordinate reference such as map, plane's or satelite's capture or the result of these representation. The observation relationship on data spatial causes the sample data observation tend to influence and independence each other. Which cause autocorrelation and heteroscedasticity. To overcome properties, we can be use Generalized Least Square (GLS) method. The estimation of \Beta can be derived by minimizing sum square of error that has transformation by non singular matrix P, which is got from decomposition of variance of error singular matrix using spectral decomposition. In this research, the implementation of algorithm for not full rank model with GLS method done by using data simulation using SAS. Variance of error which is resulted is \Delta= I-X(X^TX)^-1X^T. The result of simulation study shown that non full rank odel can be used to overcome the problem of autocorrelation, heteroscedaticity on spatial data.",,published,['QA'],7,pub,public,,2017-06-12 02:04:11,,,['FMIPA9'],disk0/00/00/34/69,,2017-06-12 02:04:11,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'main': 'SEMIRATA BKS-PTN MEDAN 2012_DIAN KURNIASARI.pdf', 'files': [{'filename': 'SEMIRATA BKS-PTN MEDAN 2012_DIAN KURNIASARI.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/24049', 'objectid': 3342, 'filesize': 3807693, 'mtime': '2017-06-06 08:09:15', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '6d73af34171046c9e80c60effc3e5042', 'fileid': 24049, 'datasetid': 'document'}], 'docid': 3342, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/3342', 'pos': 1, 'eprintid': 3469, 'placement': 1}]",752,,show,44-49,2017-06-12 02:04:11,archive,3469,MODEL BERPANGKAT TIDAK PENUH PADA DATA SPASIAL DENGAN METODE DEKOMPOSISI SPEKTRAL,TRUE,conference_item,"[{'id': 'dksari13@gmail.com', 'name': {'given': 'Dian', 'lineage': None, 'family': 'Kurniasari', 'honourific': None}}, {'name': {'given': 'Warsono', 'family': 'Warsono', 'lineage': None, 'honourific': None}, 'id': 'klppm@kpa.unila.ac.id'}, {'id': None, 'name': {'family': 'Widiarti', 'lineage': None, 'honourific': None, 'given': 'Widiarti'}}]",,,,SEMINAR DAN RAPAT TAHUNAN (SEMIRATA) BIDANG ILMU MIPA 2012 BKS PTN BARAT,conference,"Universitas Negeri Medan, Sumatera Utara",11-12 Mei 2012,paper
24,http://repository.lppm.unila.ac.id/id/eprint/3428,2012-06-28 00:00:00.000000000,"Transliterasi merupakan penyalinan dengan menggatisuatu huruf ke huruf lain atau disebut alih aksara. Sedangkan Transkripsi merupakan penyalinan huruf yang disesuaikan dengan lafal atau disebut juga alih bunyi. Indonesia adalah negara yang mayoritas penduduknya beragama Islam dengan kita suci Al-Qur'an yang ditulis dengan huruf Arab. Dengan kemajuan teknologi yang ada saat ini dapat dimanfaatkan untuk mengembangkan suatu sistem tranliterasi dan transkripsi dari huruf Arab ke huruf latin dengan berbasis web, yang dapat dimanfaatkan sebagai media pembelajaran baca Al-Qur'an. Penggantian huruf Arab ke dalam huruf latin ini menggunakan pedoman transliterasi Arab-Latin yang merujuk pada SKB Menteri Agama dan Menteri Pendidikan dan Kebudayaan RI tertanggal 22 Januari 1988 No. 158/1987 dan 0643b/U/1987. Sedangkan untuk transkripsi berpedoman pada tajwid atau hukum bacaan Al-Qur'an. Adapun perbedaan hasil trans literasi dan transkripsi dalam suatu ayat seperti, hasil Transliterasi yang diperoleh yaitu ""min qabli"", sedangkan untuk hasil Transkripsi yaitu ""ming qabli"".

Kata Kunci: transliterasi, transkripsi, Arab-Latin, Al-Qur'an",,,['QA'],10,pub,public,,2017-06-12 02:15:23,,,['FMIPA9'],disk0/00/00/34/28,,2017-06-12 02:15:23,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': 'SN-SMAIP III 2012_DIAN KURNIASARI.pdf', 'docid': 3284, 'files': [{'fileid': 23709, 'datasetid': 'document', 'hash': 'ac76dd6356c70dc66247e6fd8a826ea1', 'mime_type': 'application/pdf', 'objectid': 3284, 'filesize': 5827768, 'filename': 'SN-SMAIP III 2012_DIAN KURNIASARI.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/23709', 'hash_type': 'MD5', 'mtime': '2017-06-05 09:10:16'}], 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/3284', 'eprintid': 3428, 'placement': 1}]",752,,show,49-55,2017-06-12 02:15:23,archive,3428,Sistem transliterasi dan transkripsi Arab-latin Indonesia berbasis Web (studi kasus Al-Qur'an juz 30),TRUE,conference_item,"[{'name': {'honourific': None, 'family': 'Mardhiah', 'lineage': None, 'given': 'Mardhiah'}, 'id': 'mardhiahmar@gmail.com'}, {'id': 'kurnia.muludi@fmipa.unila.ac.id', 'name': {'given': 'Kurnia', 'family': 'Muludi', 'lineage': None, 'honourific': None}}, {'name': {'given': 'Dian', 'family': 'Kurniasari', 'lineage': None, 'honourific': None}, 'id': 'dksari13@gmail.com'}]",,,,Seminar Nasional sains Matematika Informatika dan Aplikasinya III (SMAIP III),conference,"Universitas Lampung, Bandar Lampung",28– 29 Juni 2012,paper
25,http://repository.lppm.unila.ac.id/id/eprint/6698,2012-12-15 00:00:00.000000000,"Salah satu manfaat adanya polisi tidur (poldur) yaitu agar pengendara senantiasa menjaga
kecepatan dalam berkendara, namun banyak masyarakat yang memandang bahwa poldur
sangat menggagu kelancaran dalam berkendara, dengan menggunakan analitik geometri dan
ilmu dasar fisika serta dengan bantuan dinamo, akan mengubah poldur yang awalnya
mengganggu menjadi salah satu sumber energi listrik yang dapat dimanfaatkan. Setiap ada
kendaraan yang melewati poldur, poldur akan bergerak ke bawah dan mengakibatkan rotor
berputar, perputaran rotor tersebut disambungkan dengan dinamo dan akan menghasilkan
energi yang langsung disimpan pada baterai. Besarnya energi yang dihasilkan dipengaruhi oleh
berat dan populasi/kepadatan kendaraan yang melewati poldur tersebut.
Tujuan dan manfaat dari penelitian ini adalah mengubah energi mekanik pada poldur menjadi
energi listrik.
Hasil dari penelitian ini adalah 1 kali gerakan yaitu 10 cm pada polisi tidur sama dengan satu kali
gerak melingkar 360 derajat pada rotor. Energi mekanik gerakan rotor dipengaruhi beban kendaraan,
semakin besar beban kendaraan, semakin cepat rotor berputar dan semakin besar pula energi
yang dihasilkan
Kata kunci : poldur, analitik geometri, konversi energi.",,published,['QA'],6,pub,public,2337-9057,2018-04-25 08:10:21,KAJIAN ANALITIK GEOMETRI PADA GERAK MEKANIK POLISI TIDUR (POLDUR) UNTUK PENGGERAK DINAMO,"Fakultas Matematika dan Ilmu Pengetahuan Alam, Universitas Lampung",['FMIPA9'],disk0/00/00/66/98,,2018-04-25 08:10:21,"[{'eprintid': 6698, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/19666', 'pos': 1, 'format': 'text', 'main': 'Prosiding Seminar Sain, Edukasi & TI 2012 Nurul M_Tiryono_Agus S.pdf', 'files': [{'mtime': '2018-04-16 03:09:43', 'hash_type': 'MD5', 'filename': 'Prosiding Seminar Sain, Edukasi & TI 2012 Nurul M_Tiryono_Agus S.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/61642', 'filesize': 345683, 'objectid': 19666, 'hash': 'ad2d4575cad2fbe2910de1d3c8e83c06', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 61642}], 'docid': 19666, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",488,,show,54-56,2018-04-25 08:10:21,archive,6698,KAJIAN ANALITIK GEOMETRI PADA GERAK MEKANIK POLISI TIDUR (POLDUR) UNTUK PENGGERAK DINAMO,TRUE,article,"[{'name': {'given': 'Hidayah', 'lineage': None, 'family': 'Marfiatin', 'honourific': None}}, {'name': {'family': 'Ruby', 'lineage': None, 'honourific': None, 'given': 'Tiryono'}}, {'name': {'family': 'Sutrisno', 'lineage': None, 'honourific': None, 'given': 'Agus'}}]",,,,,,,,
26,http://repository.lppm.unila.ac.id/id/eprint/6716,2012-12-15 00:00:00.000000000,"Salah satu manfaat adanya polisi tidur (poldur) yaitu agar pengendara senantiasa menjaga kecepatan dalam berkendara, namun banyak masyarakat yang memandang bahwa poldur sangat menggagu kelancaran dalam berkendara, dengan menggunakan analitik geometri dan ilmu dasar fisika serta dengan bantuan dinamo, akan mengubah poldur yang awalnya mengganggu menjadi salah satu sumber energi listrik yang dapat dimanfaatkan. Setiap ada kendaraan yang melewati poldur, poldur akan bergerak ke bawah dan mengakibatkan rotor berputar, perputaran rotor tersebut disambungkan dengan dinamo dan akan menghasilkan energi yang langsung disimpan pada baterai. Besarnya energi yang dihasilkan dipengaruhi oleh
berat dan populasi/kepadatan kendaraan yang melewati poldur tersebut. Tujuan dan manfaat dari penelitian ini adalah mengubah energi mekanik pada poldur menjadi energi listrik.
Hasil dari penelitian ini adalah 1 kali gerakan yaitu 10 cm pada polisi tidur sama dengan satu kali gerak melingkar 360 derajat pada rotor. Energi mekanik gerakan rotor dipengaruhi beban kendaraan, semakin besar beban kendaraan, semakin cepat rotor berputar dan semakin besar pula energi yang dihasilkan",,published,['QA'],6,pub,public,2337-9057,2018-04-25 08:09:41,KAJIAN ANALITIK GEOMETRI PADA GERAK MEKANIK POLISI TIDUR (POLDUR) UNTUK PENGGERAK DINAMO,,['FMIPA9'],disk0/00/00/67/16,,2018-04-25 08:09:41,"[{'format': 'text', 'main': 'Prosiding Seminar Sain, Edukasi & TI 2012 Nurul M_Tiryono_Agus S.pdf', 'docid': 19685, 'files': [{'fileid': 61749, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'ad2d4575cad2fbe2910de1d3c8e83c06', 'filesize': 345683, 'objectid': 19685, 'uri': 'http://repository.lppm.unila.ac.id/id/file/61749', 'filename': 'Prosiding Seminar Sain, Edukasi & TI 2012 Nurul M_Tiryono_Agus S.pdf', 'hash_type': 'MD5', 'mtime': '2018-04-16 07:26:42'}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'eprintid': 6716, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19685'}]",746,,show,54-56,2018-04-25 08:09:41,archive,6716,KAJIAN ANALITIK GEOMETRI PADA GERAK MEKANIK POLISI TIDUR (POLDUR) UNTUK PENGGERAK DINAMO,TRUE,article,"[{'name': {'lineage': None, 'family': 'Marfiatin', 'honourific': None, 'given': 'Nurul Hidayah'}}, {'name': {'honourific': None, 'family': 'Ruby', 'lineage': None, 'given': 'Tiryono'}}, {'name': {'given': 'Agus', 'lineage': None, 'family': 'Sutrisno', 'honourific': None}}]",,,,,,,,
27,http://repository.lppm.unila.ac.id/id/eprint/6808,2012-12-15 00:00:00.000000000,"Geometri adalah bagian dari ilmu matematika yang berkenaan dengan ukuran, bentuk, posisi relatif bangun, dan sifat-sifat ruang. Dalam geometri ada yang disebut geometri insidensi yaitu geometri yang didasari oleh aksioma-aksioma insidensi. Dengan menggunakan definisi isomorfisma pemetaan geometri insidensi ke geometri insidensi dapat diidentifikasi ke-isomorfismaannya. Pemetaan dua geometri insidensi planar (berdimensi dua) fungsi G1 ke G2 dinamakan isomorf apabila terdapat dua padanan antara titik-titik dan garis-garis pada G1 dan G2. Sedangkan pada geometri insidensi berdimensi tiga fungsi G1 dan G2 dinamakan isomorf apabila terdapat dua padanan antara titik-titik, garis-garis dan bidang-bidang pada G1 dan G2. Dapat juga diidentifikasi sifat-sifat isomorfisma geometri
insidensi.",1.0,published,['QA'],6,pub,public,2337-9057,2018-04-25 04:25:29,"Prosiding Seminar Hasil Penelitian Sains, Edukasi, dan Teknologi Informasi",FMIPA Universitas Lampung,['FMIPA9'],disk0/00/00/68/08,http://www.unila.ac.id/~mipa/,2018-04-25 04:25:29,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Prosiding Seminar Sain, Edukasi & TI 2012 Marlina_Muslim_Dorrah.pdf', 'docid': 19780, 'files': [{'mime_type': 'application/pdf', 'hash': 'a750287406516c9d8135e6d4bc61b597', 'datasetid': 'document', 'fileid': 62310, 'filename': 'Prosiding Seminar Sain, Edukasi & TI 2012 Marlina_Muslim_Dorrah.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/62310', 'objectid': 19780, 'filesize': 328662, 'mtime': '2018-04-24 06:55:21', 'hash_type': 'MD5'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/19780', 'pos': 1, 'eprintid': 6808, 'placement': 1}]",996,1.0,show,45-47,2018-04-25 04:25:29,archive,6808,KE-ISOMORFISMAAN GEOMETRI INSIDENSI,TRUE,article,"[{'id': None, 'name': {'given': 'Marlina', 'honourific': None, 'family': 'Marlina', 'lineage': None}}, {'name': {'given': 'Muslim', 'honourific': None, 'lineage': None, 'family': 'Ansori'}, 'id': 'ansomath@yahoo.com'}, {'name': {'family': 'Aziz', 'lineage': None, 'honourific': None, 'given': 'Dorrah'}, 'id': None}]",,,,,,,,
28,http://repository.lppm.unila.ac.id/id/eprint/6811,2012-12-15 00:00:00.000000000,"Geometri adalah bagian dari ilmu matematika yang berkenaan dengan ukuran, bentuk, posisi relatif bangun, dan sifat-sifat ruang. Dalam geometri ada yang disebut geometri insidensi yaitu geometri yang didasari oleh aksioma-aksioma insidensi. Dengan menggunakan definisi isomorfisma pemetaan geometri insidensi ke geometri insidensi dapat diidentifikasi ke-isomorfismaannya. Pemetaan dua geometri insidensi planar (berdimensi dua) f:G1 menuju G2 dinamakan isomorf apabila terdapat dua padanan antara titik-titik dan garis-garis pada G1 dan G2. Sedangkan pada geometri insidensi berdimensi tiga f:G1 menuju G2 dinamakan isomorf apabila terdapat dua padanan antara titik-titik, garis-garis dan bidang-bidang pada G1 dan G2. Dapat juga diidentifikasi sifat-sifat isomorfisma geometri insidensi.",1.0,published,['QA'],6,pub,public,2337-9057,2018-04-25 04:25:03,"Prosiding Seminar Hasil Penelitian Sains, Edukasi, dan Teknologi Informasi",FMIPA Universitas Lampung,['FMIPA9'],disk0/00/00/68/11,http://www.unila.ac.id/~mipa/,2018-04-25 04:25:03,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19783', 'eprintid': 6811, 'placement': 1, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'docid': 19783, 'main': 'Prosiding Seminar Sain, Edukasi & TI 2012 Marlina_Muslim_Dorrah.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': 'a750287406516c9d8135e6d4bc61b597', 'datasetid': 'document', 'fileid': 62328, 'mtime': '2018-04-24 07:34:57', 'hash_type': 'MD5', 'filename': 'Prosiding Seminar Sain, Edukasi & TI 2012 Marlina_Muslim_Dorrah.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/62328', 'objectid': 19783, 'filesize': 328662}]}]",1012,1.0,show,45-47,2018-04-25 04:25:03,archive,6811,KE-ISOMORFISMAAN GEOMETRI INSIDENSI,TRUE,article,"[{'name': {'given': 'Marlina', 'lineage': None, 'family': 'Marlina', 'honourific': None}, 'id': 'mahabatullah01@yahoo.com'}, {'name': {'given': 'Muslim', 'family': 'Ansori', 'lineage': None, 'honourific': None}, 'id': 'ansomath@yahoo.com'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Aziz', 'given': 'Dorrah'}, 'id': None}]",,,,,,,,
29,http://repository.lppm.unila.ac.id/id/eprint/207,1970-01-01 00:00:00.000002012,"Graf deBruijn adalah salah satu pengembangan dari graf yang secara umum didefinisikan sebagai graf berarah flan, a 2,n 1 yang dibentuk dari bilangan bulat positif n dan a, yang berisi a""-1 vertex dan a"" arc. Graf deBruijn banyak digunakan untuk memecahkan masalah optimasi alur terpendek yang membentuk graf Eulerian. Pada paper ini, pembahasan akan dikhususkan pada graf deBruijn D2,3 dengan menggunakan proses crass-over (perkawinan silang) yang melibatkan permutasi pada posisi genotype (gen) ke 2, 3, 4 dan 5, permutasi pada posisi genotype (gen) ke 3, 4, 5 dan 6, permutasi pada posisi genotype (gen) ke 4, 5, 6 dan 7 untuk operasi biner 0 dan 1 dengan menggunakan fungsi fitness f(x) = e-2x. sin (3x) dan f(x) = e X.sin (3x). Dad hasil perhitungan didapat kesimpulan bahwa penyelesaian layak pada cross-over graf deBruijn akan membentuk konstruksi graf Eulerian dan pada hasil akhir cross-over diperoleh solusi dengan nilai fitness 0,625489.
Kata kunci: Graf deBruijn, Graf Eulerian, Aplikasi Genetika",,,['AC'],7,pub,public,,2016-07-20 04:07:43,,,['FMIPA9'],disk0/00/00/02/07,,2016-07-20 04:07:43,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/208', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 207, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'Penerapan Graf De Bruijn pada Konstruksi Graf Eulerian.pdf', 'docid': 208, 'files': [{'hash': '9c30d570a4d559987a70fb5c52a0168b', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 1225, 'mtime': '2016-07-20 04:04:15', 'hash_type': 'MD5', 'filename': 'Penerapan Graf De Bruijn pada Konstruksi Graf Eulerian.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/1225', 'filesize': 2115763, 'objectid': 208}], 'format': 'text'}]",7,,show,15-21,2016-07-20 04:07:43,archive,207,"PENERAPAN GRAF DEBRUIJN PADA KONSTRUKSI
GRAF EULERIAN",TRUE,conference_item,"[{'id': 'fazri.henny@gmail.com', 'name': {'given': 'Fazrie', 'lineage': None, 'family': 'Mulia', 'honourific': None}}, {'name': {'lineage': None, 'family': 'Wamiliana', 'honourific': None, 'given': 'Wamiliana'}, 'id': 'wamiliana@gmail.com'}, {'name': {'given': 'Fitriani', 'honourific': None, 'lineage': None, 'family': 'Fitriani'}, 'id': '.'}]",,,,"Seminar Hasil Penelitian Sains, Edukasi dan Teknologi Informasi",conference,Bandar Lampung,15 Desember 2012,paper
30,http://repository.lppm.unila.ac.id/id/eprint/6775,2012-12-15 00:00:00.000000000,"Graf deBruijn adalah salah satu pengembangan dari graf yang secara umum didefinisikan sebagai graf berarah D_(a,n) , a≥2,n≥1 yang dibentuk dari bilangan bulat positif n dan a, yang berisi a^(n-1) vertex dan a^n arc. Graf deBruijn banyak digunakan untuk memecahkan masalah optimasi alur terpendek yang membentuk graf Eulerian. Pada paper ini, pembahasan akan dikhususkan pada graf deBruijn D_(2,3) dengan menggunakan proses
cross-over (perkawinan silang) yang melibatkan permutasi pada posisi genotype (gen) ke 2, 3, 4 dan 5, permutasi pada posisi genotype (gen) ke 3, 4, 5 dan 6, permutasi pada posisi genotype (gen) ke 4, 5, 6 dan 7 untuk operasi biner 0 dan 1 dengan menggunakan fungsi fitness f(x)=e^(-2x)sin(3x) dan f(x)=e^(-x)sin(3x). Dari hasil perhitungan didapat kesimpulan bahwa penyelesaian layak pada cross-over graf deBruijn akan membentuk konstruksi graf Eulerian dan pada hasil akhir cross-over diperoleh solusi dengan nilai fitness 0,625489.",1.0,published,['QA'],6,pub,public,2337-9057,2018-04-25 07:51:36,"Prosiding Seminar Hasil Penelitian Sains, Edukasi dan Teknologi Informasi",FMIPA Universitas Lampung,['FMIPA9'],disk0/00/00/67/75,http://fmipa.unila.ac.id/,2018-04-25 07:51:36,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Prosiding Seminar Sains, Edukasi & TI  2012 Fazrie Mulia_Wamiliana_Fitriani.pdf', 'docid': 19744, 'files': [{'hash_type': 'MD5', 'mtime': '2018-04-20 03:42:04', 'filesize': 462268, 'objectid': 19744, 'uri': 'http://repository.lppm.unila.ac.id/id/file/62098', 'filename': 'Prosiding Seminar Sains, Edukasi & TI  2012 Fazrie Mulia_Wamiliana_Fitriani.pdf', 'fileid': 62098, 'datasetid': 'document', 'hash': '473986e607c7f8382019c0227ce95496', 'mime_type': 'application/pdf'}], 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19744', 'eprintid': 6775, 'placement': 1}]",791,1.0,show,15-21,2018-04-25 07:51:36,archive,6775,PENERAPAN GRAF DEBRUIJN PADA KONSTRUKSI GRAF EULERIAN,TRUE,article,"[{'name': {'family': 'Mulia', 'lineage': None, 'honourific': None, 'given': 'Fazrie'}, 'id': 'fazri.henny@gmail.com'}, {'id': 'wamiliana@gmail.com', 'name': {'given': 'Wamiliana', 'family': 'Wamiliana', 'lineage': None, 'honourific': None}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Fitriani', 'given': 'Fitriani'}, 'id': 'fitriani_mathunila@yahoo.co.id'}]",,,,,,,,
31,http://repository.lppm.unila.ac.id/id/eprint/6696,2012-06-28 00:00:00.000000000,Persamaan diferensial parsial tak liner yang menggambarkan proses oksldasi meiana diberikan dalam satu sislem persamaan yang melibatkan suku difusi dan konveksi. Pada kondisi lunak (kesetimbangan) sistem tersebut tereduksi menjadi masalah nilai batas dalam bentuk sistem persamaan diferensial biasa tak linier. Pada artikel ini akan dikaji solusi lunak dinamika suhu dan konversi metana untuk model homoqen semu 1-D denqan pendinginan dan tanpa pendinginan. Selanjutnya profil solusl lunak akan dihampiri secara numerik dengan menggunakan simulasi komputasi.,3.0,published,['QA'],6,pub,public,978-602-98559-1-3,2018-04-25 08:09:05,SOLUSI NUMERIK KONDISI TUNAK DINAMIKA SUHU DAN KONVERSI PADA PROSES OKSIDASI METANA MENGGUNAKAN REAKTOR ALIRAN BOLAK BALIK,"Fakultas Matematika dan Ilmu Pengetahuan Alam, Universitas Lampung",['FMIPA9'],disk0/00/00/66/96,,2018-04-25 08:09:05,"[{'eprintid': 6696, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19663', 'format': 'text', 'docid': 19663, 'main': 'Prosiding SN_SMAP 2012 Aang N.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/61628', 'filename': 'Prosiding SN_SMAP 2012 Aang N.pdf', 'objectid': 19663, 'filesize': 1772168, 'mtime': '2018-04-16 02:35:46', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '874256c6a6a178632f12af56510ba61b', 'fileid': 61628, 'datasetid': 'document'}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",488,,show,1-4,2018-04-25 08:09:05,archive,6696,SOLUSI NUMERIK KONDISI TUNAK DINAMIKA SUHU DAN KONVERSI PADA PROSES OKSIDASI METANA MENGGUNAKAN REAKTOR ALIRAN BOLAK BALIK,TRUE,article,"[{'id': 'aangnuryaman@gmail.com', 'name': {'given': 'Aang', 'honourific': None, 'family': 'Nuryaman', 'lineage': None}}, {'name': {'given': 'Agus Yodi', 'honourific': None, 'family': 'Gunawan', 'lineage': None}, 'id': 'aygunawan@math.itb.ac.id'}, {'id': None, 'name': {'given': 'Kuntjoro', 'honourific': None, 'lineage': None, 'family': 'Adji'}}, {'id': None, 'name': {'given': 'Yogi Wibisono', 'honourific': None, 'family': 'Budhi', 'lineage': None}}]",,,,,,,,
32,http://repository.lppm.unila.ac.id/id/eprint/6713,2012-12-15 00:00:00.000000000,"Untuk melihat apakah ada perbedaan antarrata-rata perlakuan umumnya digunakan analisis ragam. Pada penelitian ini akan dibahas penggunaan analisis ragam klasifikasi satu arah
metode konvensional dengan metode ANOM. Pembahasan dikhususkan pada analisis ragam klasifikasi satu arah, dan dilanjutkan dengan perbandingan nilai tengah dengan menggunakan metode SANOM dan Prosedur Tukey w. Dari hasil penelitian diperoleh kesimpulan bahwa ANOM dan SANOM merupakan prosedur alternatif analisis ragam dalam membandingkan rata-rata dan pasangan nilai tengah yang dapat diterapkan dengan lebih mudah dan efisien serta ANOM juga menghasilkan grafik yang menunjukkan letak perbedaan rata-rata yang tidak ditunjukkan pada Anara dengan metode konvensional.",,published,['QA'],6,pub,public,2337-9057,2018-04-25 08:06:30,PERBANDINGAN ANALISIS RAGAM KLASIFIKASI SATU ARAH METODE KONVENSIONAL DENGAN METODE ANOM,"Fakultas Matematika dan Ilmu Pengetahuan Alam, Universitas Lampung",['FMIPA9'],disk0/00/00/67/13,,2018-04-25 08:06:30,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'files': [{'mtime': '2018-04-16 06:07:36', 'hash_type': 'MD5', 'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012JurnaL Latusiania_Netti H_Eri S.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/61730', 'objectid': 19682, 'filesize': 371938, 'hash': 'a161b3fd76e63d9ad57150c4bf52bbfe', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 61730}], 'main': 'Prosiding Seminar Sains, Edukasi & TI 2012JurnaL Latusiania_Netti H_Eri S.pdf', 'docid': 19682, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19682', 'eprintid': 6713, 'placement': 1}]",713,,show,98-103,2018-04-25 08:06:30,archive,6713,PERBANDINGAN ANALISIS RAGAM KLASIFIKASI SATU ARAH METODE KONVENSIONAL DENGAN METODE ANOM,TRUE,article,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Oktamia', 'given': 'Latusiamia'}, 'id': None}, {'name': {'honourific': None, 'family': 'Herawati', 'lineage': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'id': None, 'name': {'given': 'Eri', 'honourific': None, 'lineage': None, 'family': 'Setiawan'}}]",,,,,,,,
