,userid,number,official_url,lastmod,documents,datestamp,eprint_status,eprintid,metadata_visibility,pagerange,type,creators,title,refereed,abstract,volume,date,uri,subjects,issn,full_text_status,status_changed,ispublished,rev_number,divisions,publisher,publication,dir,succeeds,copyright_holders,editors,pages,isbn,place_of_pub,date_type,corp_creators,book_title,contact_email,institution,monograph_type,event_type,event_title,event_location,pres_type,event_dates,id_number,related_url,contributors,referencetext,funders,keywords,projects
81,928,3.0,,2020-05-19 06:38:55,"[{'format': 'text', 'main': '3778-9492-1-SM(1).pdf', 'docid': 33389, 'files': [{'fileid': 189503, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '61189218de0f72d9510b55278074f961', 'objectid': 33389, 'filesize': 603588, 'uri': 'http://repository.lppm.unila.ac.id/id/file/189503', 'filename': '3778-9492-1-SM(1).pdf', 'hash_type': 'MD5', 'mtime': '2020-05-19 02:58:59'}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'eprintid': 20056, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/33389', 'pos': 1}]",2020-05-19 06:38:55,archive,20056,show,391-396,article,"[{'name': {'given': 'Indira Purti', 'family': 'Karina', 'lineage': None, 'honourific': None}, 'id': 'karindra08@gmail.com'}, {'name': {'given': 'Murniati', 'lineage': None, 'family': 'Ktut', 'honourific': None}, 'id': 'ktutmurniati@gmail.com'}, {'id': 'rabiatul.adawiyah@fp.unila.ac.id', 'name': {'lineage': None, 'family': 'Rabiatul Adawiyah', 'honourific': None, 'given': 'RA'}}]",POLA KONSUMSI DAN TINGKAT KETAHANAN PANGAN RUMAH TANGGA PETANI UBI KAYU DI KECAMATAN TERUSAN NUNYAI KABUPATEN LAMPUNG TENGAH,TRUE,"This study aims to determine the consumption patternand level of household food security of cassava farmers and find out the relationship between consumption patterns and the level of household food security of cassava farmers.  Determination of the location of the study, namely Gunung Batin Udik Village Terusan Nunyai District of Central Lampung Regency,is carried out by purposive method for this location is a center of cassava production.  The samplesare77 cassava farmer households obtained by simple random sampling method.  The data analytical method used in this study is descriptive statistical and qualitative descriptive analysis.  The results showed that the Desirable Dietary Pattern (DDP) score of cassava farmer households is in the low category (61.62).  The level of food security of cassava farmers is in poor condition and food insecurity.  Food consumption patterns (DDP score) related to the level of food security. In a sense, the higher the food consumption pattern (DDP score), thebetter thefood security level.",7.0,2019-08-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/20056,['S1'],2337 7070,public,2020-05-19 06:38:55,pub,8,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,Jurnal Ilmu-Ilmu Agribisnis,disk0/00/02/00/56,,,,,,,published,,,,,,,,,,,,,,,,,
82,543,3.0,https://jurnal.fp.unila.ac.id/index.php/JIA/index,2020-06-04 09:50:30,"[{'main': 'AGROINDUSTRI TEMPE.pdf', 'files': [{'hash': 'a2ad5f5fb0cc0362aaecf1e7bb820349', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 201886, 'mtime': '2020-06-04 09:26:28', 'hash_type': 'MD5', 'filename': 'AGROINDUSTRI TEMPE.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/201886', 'objectid': 35241, 'filesize': 616172}], 'docid': 35241, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'placement': 1, 'eprintid': 21827, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35241', 'security': 'public'}]",2020-06-04 09:50:30,archive,21827,show,361-367,article,"[{'name': {'given': 'Vidya Putri', 'family': 'Kemala', 'lineage': None, 'honourific': None}, 'id': 'pidiaputrik@gmail.com'}, {'name': {'family': 'Hudoyo', 'lineage': None, 'honourific': None, 'given': 'Agus'}, 'id': None}, {'id': None, 'name': {'given': 'Achdiansyah', 'family': 'Soelaiman', 'lineage': None, 'honourific': None}}]",ANALISIS USAHA NILAI TAMBAH DAN KESEMPATAN KERJA AGROINDUSTRI TEMPE DI KOTA BANDAR LAMPUNG,TRUE,"The objectives of this study are to analyze the business, the added-value, and employment of the tempeh
agroindustry in Bandar Lampung. This study is in conducted in three production centers, i.e. Gunung Sulah,
Sawah Brebes, and Kedamaian. Respondents were 60 randomly chosen tempeh home industry owners. The
data were analyzed using financial analysis and the added-value analysis. The average net revenue over its
cash cost was Rp9.45 million/month. The average net revenue over its total cost was Rp5.62 million/month.
The average standard cost was Rp8,452/kg tempeh. The average added-value was Rp4,117/kg soybeans and
its 95 percent confidence interval was Rp3,001-5,233/kg soybeans. In the three tempeh production centers,
the number of people employed was 186.",7.0,2019-08-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/21827,['S1'],2337-7070,public,2020-06-04 09:50:30,pub,6,['FP1'],Universitas Lampung,JIIA (Jurnal Ilmu-Ilmu Agribisnis),disk0/00/02/18/27,,,,,,,published,,,,,,,,,,,,,,,,,
83,977,3.0,https://jurnal.fp.unila.ac.id/index.php/JIA/article/view/3774,2020-05-29 04:05:07,"[{'eprintid': 20958, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/34326', 'pos': 1, 'format': 'text', 'files': [{'filename': 'ncah.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/195701', 'filesize': 601116, 'objectid': 34326, 'mtime': '2020-05-29 02:47:45', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '0d0598b72aa075d7d0cda3cd122d6a98', 'fileid': 195701, 'datasetid': 'document'}], 'main': 'ncah.pdf', 'docid': 34326, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2020-05-29 04:05:07,archive,20958,show,361-367,article,"[{'name': {'lineage': None, 'family': 'Kemala', 'honourific': None, 'given': 'Vidya Putri'}, 'id': None}, {'id': 'agus.hudoyo@gmail.com', 'name': {'given': 'Agus', 'family': 'Hudoyo', 'lineage': None, 'honourific': None}}, {'id': None, 'name': {'lineage': None, 'family': 'Soelaiman', 'honourific': None, 'given': 'Achdiansyah'}}]","Analisis Usaha, Nilai Tambah Dan Kesempatan Kerja Agroindustri Tempe Di Kota Bandar Lampung",TRUE,"ABSTRACT 

The objectives of this study are to analyze the business, the added-value, and employment of the tempeh
agroindustry in Bandar Lampung.  This study is in conducted in three production centers, i.e. Gunung Sulah,
Sawah Brebes, and Kedamaian.  Respondents were 60 randomly chosen tempeh home industry owners.  The
data were analyzed using financial analysis and the added-value analysis.  The average net revenue over its
cash cost was Rp9.45 million/month.  The average net revenue over its total cost was Rp5.62 million/month.
The average standard cost was Rp8,452/kg tempeh.  The average added-value was Rp4,117/kg soybeans and
its 95 percent confidence interval was Rp3,001-5,233/kg soybeans.  In the three tempeh production centers,
the number of people employed was 186.

Key words : agroindustry tempeh, added value,business analysis, employment.",7.0,2019-08-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/20958,['S1'],2337 7070,public,2020-05-29 04:05:07,pub,6,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,Jurnal Ilmu-Ilmu Agribisnis,disk0/00/02/09/58,,,,,,,published,,,,,,,,,,,,,,,,,
84,728,2.0,http://jurnal.fp.unila.ac.id/index.php/JIA/article/view/3381/2582,2019-11-05 10:51:47,"[{'language': 'id', 'mime_type': 'application/pdf', 'rev_number': 2, 'main': '3381-8239-1-SM- Rahma Lalita.pdf', 'files': [{'objectid': 28542, 'filesize': 556889, 'filename': '3381-8239-1-SM- Rahma Lalita.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/132965', 'hash_type': 'MD5', 'mtime': '2019-11-04 13:07:44', 'datasetid': 'document', 'fileid': 132965, 'hash': 'ba9ba7a4f16e44a6c95273879850d720', 'mime_type': 'application/pdf'}], 'docid': 28542, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/28542', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 15419}]",2019-11-05 10:51:47,archive,15419,show,195-202,article,"[{'name': {'given': 'Rahma', 'honourific': None, 'lineage': None, 'family': 'Lalita'}, 'id': None}, {'name': {'given': 'R Hanung', 'lineage': None, 'family': 'Ismono', 'honourific': None}, 'id': 'hismono@fp.unila.ac.id'}, {'name': {'given': 'Fembriarti Erry', 'honourific': None, 'family': 'Prasmatiwi', 'lineage': None}, 'id': 'fembriarti.erry@fp.unila.ac.id'}]",KAJIAN SOSIAL EKONOMI DAN TINGKAT KESEJAHTERAAN RUMAH TANGGA PETANI KELAPA SAWIT DI KABUPATEN TULANG BAWANG,TRUE,"ABSTRACT
This study aims to determine the social, economic and welfare level of oil palm farmer households in Tulang Bawang Regency. The study was conducted in August 2017. The research sample was 54 farmers who are divided into two categories, namely 46 farmers of narrow land and 8 farmers of wide land. The data is analyzed by qualitative description. The level of well-being is measured by socio-metric indicators. The results of the study showed that the average farmer respondents in the study area either of narrow land or wide land had good social categories conditions. Income earned by farmers from oil palm farming of narrow land was Rp29,941,900 / year with a contribution of 83.87% and of labor was 3.91% from the available 329 men working day/year. Farmers of the wide area had earned Rp86,165,100/year from oil palm farming with a contribution of 94.65% and of labor was 19.82% of the 329 men working day/year. The level of welfare showed that both of narrow land and large land were in the category of not poor. Key words: economic conditions, oil palm, social conditions, welfare",7.0,2019-05-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/15419,['AC'],2337-7070,public,2019-11-05 10:51:47,pub,7,['FP1'],Universitas Lampung,JIIA (Jurnal Ilmu-Ilmu Agribisnis),disk0/00/01/54/19,,,,,,,published,['Universitas Lampung'],,,,,,,,,,,[{'url': 'http://jurnal.fp.unila.ac.id/index.php/JIA/article/view/3381/2582'}],,,,,
85,948,,,2019-11-19 05:21:54,"[{'main': 'PPT Bu Dyah.pdf', 'files': [{'filename': 'PPT Bu Dyah.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/144951', 'filesize': 1455040, 'objectid': 30172, 'mtime': '2019-11-18 13:32:04', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'fdd6e90fac8bf5a58791628c3d47d5a9', 'datasetid': 'document', 'fileid': 144951}], 'docid': 30172, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'placement': 1, 'eprintid': 17082, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30172', 'security': 'public'}]",2019-11-19 05:21:54,archive,17082,show,,conference_item,"[{'id': 'dyaharing@yahoo.com', 'name': {'given': 'Dyah Aring Hepiana', 'honourific': None, 'lineage': None, 'family': 'Lestari'}}, {'id': 'hismono@yahoo.com', 'name': {'family': 'Ismono', 'lineage': None, 'honourific': None, 'given': 'R Hanung'}}, {'name': {'honourific': None, 'family': 'Prasmatiwi', 'lineage': None, 'given': 'Fembriarti Erry'}, 'id': 'feprasmatiwi@yahoo.com'}, {'name': {'honourific': None, 'family': 'Rahmalia', 'lineage': None, 'given': 'Dian'}, 'id': 'diaanzen@gmail.com'}, {'name': {'given': 'Fitriani', 'honourific': None, 'family': 'Fitriani', 'lineage': None}, 'id': 'fitriani@polinela.ac.id'}]",PERBANDINGAN KESEJAHTERAAN PETANI KELAPA SAWIT MANDIRI DAN MITRA DI PROVINSI LAMPUNG,TRUE,"Kelapa sawit yang diusahakan di Provinsi Lampung sebagian besar sudah tua, sehingga petani sudah perlu bersiap-siap melakukan replanting.  Dalam mengusahakan kelapa sawitnya, petani ada yang mengusahakan kelapa sawit secara mandiri, namun ada pula yang bermitra dengan perusahaan besar.  Penelitian ini bertujuan untuk membandingkan kesejahteraan petani kelapa sawit mandiri dan mitra di Provinsi Lampung.  Penelitian dilakukan dengan metode survei.  Lokasi penelitian meliputi enam kabupaten penghasil kelapa sawit, yaitu Kabupaten Tulang Bawang, Mesuji, Way Kanan, Lampung Tengah, Lampung Selatan, dan Pesisir Barat.  Dari masing-masing kabupaten diambil tiga kecamatan sentra sebagai sampel.  Selanjutnya, sampel rumah tangga petani ditentukan secara proporsional, dengan ketentuan tanaman kelapa sawitnya sudah berumur ≥  17 tahun  atau produktivitasnya ≤ 10 ton per hektare per tahun.   Diperoleh sampel petani mandiri dan petani mitra yang masing-masing berjumlah 605 dan 403 rumah tangga, sehingga sampel total berjumlah 1008 rumah tangga. Kesejahteraan petani dianalisis menggunakan kriteria Sayogyo.  Hasil analisis menunjukkan bahwa walaupun kelapa sawit yang diusahakan sudah tua, akan tetapi mayoritas rumah tangga petani kelapa sawit dalam kategori sejahtera.  Hal ini ditunjukkan oleh lebih dari 85 persen, baik petani mandiri maupun mitra, berada pada kategori cukup dan hidup layak.  Namun, tingkat kesejahteraan petani mandiri lebih tinggi dibandingkan dengan petani mitra.


Kata kunci:  kelapa sawit, kesejahteraan, petani mandiri, petani mitra, dan replanting",,2019-11-06 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/17082,['AC'],,public,2019-11-19 05:21:54,unpub,9,['FP1'],,,disk0/00/01/70/82,,,,,,,,,,,,,other,Seminar Nasional CSSPO Universitas Jambi Tahun 2019,"Hotel BW Luxury, Kota Jambi",speech,6 November 2019,,,,,,,
86,728,1.0,http://jurnal.fp.unila.ac.id/index.php/JIA/article/view/3326,2019-11-05 10:51:44,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/28533', 'security': 'public', 'placement': 1, 'eprintid': 15411, 'mime_type': 'application/pdf', 'language': 'id', 'rev_number': 2, 'content': 'accepted', 'main': '3326-8126-1-SM Fitri Yuni Pala.pdf', 'files': [{'filename': '3326-8126-1-SM Fitri Yuni Pala.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/132916', 'filesize': 538352, 'objectid': 28533, 'mtime': '2019-11-04 12:45:42', 'hash_type': 'MD5', 'hash': '3b7267c3b386bbbd220a96ab1822e0bb', 'mime_type': 'application/pdf', 'fileid': 132916, 'datasetid': 'document'}], 'docid': 28533, 'format': 'text'}]",2019-11-05 10:51:44,archive,15411,show,14-21,article,"[{'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'Lestari', 'given': 'Fitri Yuni'}}, {'name': {'given': 'R Hanung', 'honourific': None, 'family': 'Ismono', 'lineage': None}, 'id': 'hismono@fp.unila.ac.id'}, {'id': 'fembriarti.erry@fp.unila.ac.id', 'name': {'lineage': None, 'family': 'Prasmatiwi', 'honourific': None, 'given': 'Fembriarti Erry'}}]",PROSPEK PENGEMBANGAN PALA RAKYAT DI PROVINSI LAMPUNG,TRUE,"The research aimed to analyze financial feasibility and development prospect of nutmeg farming in Lampung Province. This research was conducted in Gisting Subdistrict of Tanggamus Regency in which data was collected in September 2017 until October 2017 by survey method. This research used primary and secondary data. Primary data was used to answer financial feasibility analyze purpose and obtained by interview technique using questionnaires. Secondary data in the past seven to night years was used to answer the purpose of prospect development of nutmeg farming. The samples size of this research was 30 nutmeg farmers using simple random sampling. The data was analyzed by financial feasibility and time series linier with ARIMA model. The results of the study showed that the nutmeg farming was feasible, and development prospect of nutmeg farming based on production and nutmeg seeds export had a good potential for the future.
Key words: ARIMA, development, financial, nutmeg, prospect",7.0,2019-02-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/15411,['AC'],2337-7070,public,2019-11-05 10:51:44,pub,7,['FP1'],Universitas Lampung,JIIA (Jurnal Ilmu-Ilmu Agribisnis),disk0/00/01/54/11,,,,,,,published,['Universitas Lampung'],,,,,,,,,,,[{'url': 'http://jurnal.fp.unila.ac.id/index.php/JIA/article/view/3326'}],,,,,
87,620,2.0,http://jurnal.fp.unila.ac.id/index.php/JIA/article/view/3372/2574,2019-11-18 05:10:33,"[{'eprintid': 16560, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/29635', 'pos': 1, 'format': 'text', 'main': 'Jurnal Patar.pdf', 'files': [{'mtime': '2019-11-15 06:35:41', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/141258', 'filename': 'Jurnal Patar.pdf', 'filesize': 716230, 'objectid': 29635, 'hash': '794b87f377d475635817f67bbcb92e4e', 'mime_type': 'application/pdf', 'fileid': 141258, 'datasetid': 'document'}], 'docid': 29635, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",2019-11-18 05:10:33,archive,16560,show,134-140,article,"[{'name': {'family': 'Manalu', 'lineage': None, 'honourific': None, 'given': 'Brilian Patar Novenda'}, 'id': 'brilianpatarnovendamanalu@gmail.com'}, {'name': {'honourific': None, 'family': 'Affandi', 'lineage': None, 'given': 'Muhammad Irfan'}, 'id': 'irfan.affandi@fp.unila.ac.id'}, {'name': {'given': 'Teguh', 'family': 'Endaryanto', 'lineage': None, 'honourific': None}, 'id': 'teguh.endaryanto@fp.unila.ac.id'}]",Analisis Sektor Basis dan Usahatani Ikan Air Tawar Sebagai Komoditas Unggulan di Kecamatan Pagelaran Kabupaten Pringsewu,TRUE,"This research aims to analyze the base commodity and income levels of freshwater fish farmers.  The research is conducted by survey method in which location was chosen purposively at Pagelaran and Lugusari Villages, Pagelaran Subdistrict of Pringsewu Regency with consideration that the location are the central of freshwater fish production (minapolitan areas).  The samples are 44 freshwater fish farmers who are members of fish farmers group with farming experience of more than five years.  The data was collected in June to July 2017 and is analyzed by Location Quotient (LQ) analysis to determine base commodity and fish farming analysis to identify income level of freshwater fish farmers.  The result of LQ analysis and fish farming analysis showed that the main base commodity was goldfish with LQ score 1,18 and the highest income level from three business focus (breeding business, enlargement business, also the breeding and enlargement business of goldfish) was an enlargement business of goldfish with an income value of Rp1,556,440.29/1,000 m2/month.",7.0,2019-05-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/16560,['S1'],2337-7070,public,2019-11-18 05:10:33,pub,6,['FP1'],Universitas Lampung,JIIA (Jurnal Ilmu-Ilmu Agribisnis),disk0/00/01/65/60,,,,,,,published,,,,,,,,,,,,,,,,,
88,928,2.0,http://jurnal.ipb.ac.id/index.php/jmagr,2020-02-17 03:50:29,"[{'eprintid': 17557, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30686', 'pos': 1, 'format': 'text', 'files': [{'mime_type': 'application/pdf', 'hash': '361d4044a129e380bddb12a15b1c8e82', 'datasetid': 'document', 'fileid': 148423, 'mtime': '2020-01-14 03:20:42', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/148423', 'filename': '26484-Article Text-90199-2-10-20191228.pdf', 'filesize': 578610, 'objectid': 30686}], 'main': '26484-Article Text-90199-2-10-20191228.pdf', 'docid': 30686, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2020-02-17 03:50:29,archive,17557,show,140-150,article,"[{'id': None, 'name': {'honourific': None, 'family': 'Maria', 'lineage': None, 'given': 'Ulfah'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Hanung', 'given': 'Ismono'}, 'id': None}, {'id': 'ktutmurniati@gmail.com', 'name': {'given': 'Murniati', 'honourific': None, 'lineage': None, 'family': 'Ktut  Murniati'}}]",THE EXPORT PERFORMANCE OF INDONESIA’S PALM OIL IN INTERNATIONAL MARKET,TRUE,"This study aims to analyze the performance of Indonesian exports to export destination countries in the international market. The subjects of this study are two Indonesian palm oil commodities: crude palm oil or CPO and processed palm oil or OPO (Other Palm Oil). There are four Indonesian palm oil markets in the international market, namely the Asian market, the European market, the African market, the American market, and the Australian market. The data used in this study is a time series from 1991 to 2016 and analyzed using the CMS (Constant Market Share) method. The CMS method explains the export growth performance in several components, which are the standard growth effect, the effect of product composition, the effect of market distribution, and the effect of competitiveness. The results showed that the performance of Indonesian CPO exports in the period 1991-2016 tended to decline compared to the growth of exports of all world products. Indonesian CPO is more competitive in the Asian market than the European market. The dynamics of Indonesian CPO exports in the African, American and Australian markets are quite good, but these three markets have not become the main destinations for Indonesian CPO exports. Indonesia's OPO export performance in the 1991-2016 period tended to increase compared to the growth in exports of all world products. Indonesian OPO in the Asian and African markets is more competitive than the European market. The dynamics of Indonesia's OPO exports on the American market and the Australian market are quite good, but these two markets have not become the main destinations for Indonesia's OPO market. Thus, Indonesia can maximize the performance of OPO exports when there is a rejection of Indonesian OPO in the international market.",16.0,2019-12-27 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/17557,['S1'],:  ISSN: 1693-5853/E-ISSN: 2407-2524,public,2020-02-17 03:50:29,pub,6,['FP1'],,Jurnal Manajemen & Agribisnis,disk0/00/01/75/57,,,,,,,published,,,,,,,,,,,,,,,,,
89,928,2.0,,2020-06-05 14:25:43,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'files': [{'fileid': 203103, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '361d4044a129e380bddb12a15b1c8e82', 'hash_type': 'MD5', 'mtime': '2020-06-05 13:21:04', 'filesize': 578610, 'objectid': 35427, 'filename': '26484-Article Text-90199-2-10-20191228.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/203103'}], 'main': '26484-Article Text-90199-2-10-20191228.pdf', 'docid': 35427, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/35427', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 22022}]",2020-06-05 14:25:43,archive,22022,show,140-150,article,"[{'id': None, 'name': {'lineage': None, 'family': 'Maria', 'honourific': None, 'given': 'Ulfah'}}, {'name': {'family': 'Ismono', 'lineage': None, 'honourific': None, 'given': 'R Hanung'}, 'id': 'hismono@fp.unila.ac.id'}, {'name': {'given': 'Ktut', 'honourific': None, 'family': 'Murniati', 'lineage': None}, 'id': 'ktut.murniati@fp.unila.ac.id'}]","THE EXPORT PERFORMANCE OF INDONESIA’S PALM OIL
 IN INTERNATIONAL MARKET",TRUE,"This study aims to analyze the performance of Indonesian exports to export destination
countries in the international market. The subjects of this study are two Indonesian palm oil
commodities: crude palm oil or CPO and processed palm oil or OPO (Other Palm Oil). There
are four Indonesian palm oil markets in the international market, namely the Asian market,
the European market, the African market, the American market, and the Australian market.
The data used in this study is a time series from 1991 to 2016 and analyzed using the CMS
(Constant Market Share) method. The CMS method explains the export growth performance
in several components, which are the standard growth effect, the effect of product composition,
the effect of market distribution, and the effect of competitiveness. The results showed that the
performance of Indonesian CPO exports in the period 1991-2016 tended to decline compared to
the growth of exports of all world products. Indonesian CPO is more competitive in the Asian
market than the European market. The dynamics of Indonesian CPO exports in the African,
American and Australian markets are quite good, but these three markets have not become the
main destinations for Indonesian CPO exports. Indonesia's OPO export performance in the
1991-2016 period tended to increase compared to the growth in exports of all world products.
Indonesian OPO in the Asian and African markets is more competitive than the European market.
The dynamics of Indonesia's OPO exports on the American market and the Australian market are
quite good, but these two markets have not become the main destinations for Indonesia's OPO
market. Thus, Indonesia can maximize the performance of OPO exports when there is a rejection
of Indonesian OPO in the international market.",16.0,2019-12-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/22022,['S1'],,public,2020-06-05 14:25:43,pub,6,['FP1'],Institut Pertanian Bogor,Jurnal Manajemen & Agribisnis,disk0/00/02/20/22,,,,,,,published,,,,,,,,,,,,,,,,,
90,985,2.0,,2020-11-12 09:17:07,"[{'format': 'text', 'files': [{'hash_type': 'MD5', 'mtime': '2020-11-12 09:06:19', 'filesize': 680486, 'objectid': 38855, 'filename': 'JIIA Vol 7 No. 2 Mei 2019.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/226997', 'datasetid': 'document', 'fileid': 226997, 'mime_type': 'application/pdf', 'hash': '7966bd24ec1b21d5d16c253faf491470'}], 'main': 'JIIA Vol 7 No. 2 Mei 2019.pdf', 'docid': 38855, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 25074, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/38855', 'pos': 1}]",2020-11-12 09:17:07,archive,25074,show,,article,"[{'id': None, 'name': {'given': 'Dhevi', 'honourific': None, 'lineage': None, 'family': 'Maryanti'}}, {'id': 'sumaryo.1964@fp.unila.ac.id', 'name': {'given': 'Sumaryo', 'family': 'Sumaryo', 'lineage': None, 'honourific': None}}, {'id': None, 'name': {'lineage': None, 'family': 'Sadar', 'honourific': None, 'given': 'Suarno'}}]",TINGKAT PARTISIPASI ANGGOTA KELOMPOK TANI DALAM KEGIATAN PENANGKARAN BENIH KEDELAI (Glycine max L) DI KECAMATAN RAMAN UTARA  KABUPATEN LAMPUNG TIMUR,TRUE,"This research aims to analyze the participation level of farmer group members on soybean seed production,
and factors related to the participation level. This research was conducted in Rejo Binangun village, North
Raman Sub-district. The respondents of this study were 36 soybean farmers selected by using stratified
random sampling. The participation level of farmer group members on soybean seed production in this
research is analyzed descriptively. The hypothesis was analyzed by using Rank Spearman correlation. The
results showed that the participation rate of farmer group members in soybean seed production activities in
North Raman sub-district of East Lampung Regency is classified as moderate.  Factors significantly related
to the participation rate of members of farmer groups are the type of non-formal education, level of
cosmopolitan character, and level of knowledge.

Key words:  factors related to participation, participation, soybean seed production",7.0,1970-01-01 00:00:00.000002019,http://repository.lppm.unila.ac.id/id/eprint/25074,['S1'],2337-7070,public,2020-11-12 09:17:07,pub,6,['FP1'],Universitas Lampung,JIIA (Jurnal Ilmu-Ilmu Agribisnis),disk0/00/02/50/74,,,,,,,published,,,,,,,,,,,,,,,,,
91,933,2.0,http://jurnal.fp.unila.ac.id/index.php/JIA/article/view/3378/2579,2021-03-16 01:41:35,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 2, 'main': 'vol 7 no 2 mei 2019 meilana.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': '04610064686b221515bd1eade455ad65', 'fileid': 252529, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/252529', 'filename': 'vol 7 no 2 mei 2019 meilana.pdf', 'filesize': 462045, 'objectid': 42474, 'mtime': '2019-11-04 02:22:21', 'hash_type': 'MD5'}], 'docid': 42474, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42474', 'security': 'public', 'placement': 1, 'eprintid': 28426}]",2021-03-16 01:41:35,archive,28426,show,172-178,article,"[{'name': {'family': 'Meiliani', 'lineage': None, 'honourific': None, 'given': 'Magdalena'}, 'id': 'yaktiworo.indriani@fp.unila.ac.id'}, {'name': {'given': 'Yaktiworo', 'honourific': None, 'lineage': None, 'family': 'Indriani'}, 'id': 'yakti_indriani@yahoo.com'}, {'id': 'zainal.abidin@fp.unila.ac.id', 'name': {'given': 'Zainal', 'honourific': None, 'lineage': None, 'family': 'Abidin'}}]",IDENTIFIKASI ATRIBUT PELAYANAN DAN TINGKAT KEPUASAN KONSUMEN RUMAH MAKAN BAKSO DI LINGKUNGAN UNIVERSITAS LAMPUNG,TRUE,The aim,7.0,2019-05-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/28426,['S1'],2337 7070,public,2021-03-16 01:41:35,pub,3,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,Jurnal Ilmu-Ilmu Agribisnis,disk0/00/02/84/26,15180.0,,,,,,,"['Jurusan Agribisnis, Fakultas Pertanian, Universitas Lampung']",,,,,,,,,,,[{'url': 'http://jurnal.fp.unila.ac.id/index.php/JIA/article/view/3378/2579'}],,,,,
