,status_changed,full_text_status,ispublished,rev_number,divisions,publisher,dir,abstract,uri,date,subjects,type,refereed,title,userid,documents,lastmod,eprint_status,editors,eprintid,datestamp,metadata_visibility,creators,date_type,corp_creators,pages,official_url,publication,place_of_pub,department,institution,monograph_type,pagerange,number,volume,issn,related_url,id_number,contributors,event_title,event_type,event_location,pres_type,event_dates,contact_email,referencetext,isbn
96,2019-07-12 02:54:05,public,pub,7,['FP1'],,disk0/00/01/35/16,hasil penilaian sejawat sebidang atau per review karya ilmiah: prosiding dan makalah yang dipresentasikan,http://repository.lppm.unila.ac.id/id/eprint/13516,2017-10-01 00:00:00.000000000,['AC'],conference_item,TRUE,Implementasi Cyber Extension dalam pengembangan sumberdaya manusia pertanian: kendala yang dihadapi di provinsi lampung,985,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': '17. Nilai Peer Review Prosiding No. 17.pdf', 'files': [{'mtime': '2019-07-12 02:44:23', 'hash_type': 'MD5', 'filename': '17. Nilai Peer Review Prosiding No. 17.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/118128', 'filesize': 1482045, 'objectid': 26525, 'mime_type': 'application/pdf', 'hash': '4c413f4a9c24b9526c36edd93d9c1761', 'fileid': 118128, 'datasetid': 'document'}], 'docid': 26525, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26525', 'security': 'public', 'placement': 1, 'eprintid': 13516}]",2019-07-12 02:54:05,archive,,13516,2019-07-12 02:54:05,show,"[{'id': 'sumaryo.1964@fp.unila.ac.id', 'name': {'lineage': None, 'family': 'Sumaryo', 'honourific': None, 'given': 'Sumaryo'}}]",published,,,,,,,,,,,,,,,,"seminar nasional darmajaya, dosen perguruan tinggi dalam mendukung produk",conference,IBI Darmajaya,paper,oktober 2017,,,
97,2022-08-16 06:48:39,public,pub,12,['FP1'],Jurnal Studi Sosial,disk0/00/04/40/99,"The objective of this research was to find out the differences of students’ learning 
results, the learning result average of students who had high critical thinking 
abilities, the learning result average of students who had low critical thinking 
abilities, and interactions between cooperative learning model and students’ 
critical thinking abilities to the learning results. This research used comparative 
method with quasi experiment design. Population was 124 students and 63 
respondent samples were taken by using cluster random sampling. Data were 
collected through documentation and test. Hypothesis was tested by using two 
paths variance analysis and independent two samples t-test.",http://repository.lppm.unila.ac.id/id/eprint/44099,1970-01-01 00:00:00.000002017,"['L1', 'LB', 'LB2361']",other,,Perbandingan Hasil Belajar Ekonomi Menggunakan Model Gabungandengan Memperhatikan Kemampuan Berpikir Kritis,1000,"[{'eprintid': 44099, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/166109', 'pos': 1, 'format': 'text', 'files': [{'hash': '10b008af9f02b7330f2e75b26906b4ad', 'mime_type': 'application/pdf', 'fileid': 479536, 'datasetid': 'document', 'filename': 'Studi Sosial_Perbandingan Hasil Belajar Ekonomi Menggunakan Model Gabungan dengan Memperhatikan Kemampuan Berpikir Kritis.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/479536', 'filesize': 1379124, 'objectid': 166109, 'mtime': '2022-08-16 06:17:06', 'hash_type': 'MD5'}], 'main': 'Studi Sosial_Perbandingan Hasil Belajar Ekonomi Menggunakan Model Gabungan dengan Memperhatikan Kemampuan Berpikir Kritis.pdf', 'docid': 166109, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}, {'placement': 2, 'eprintid': 44099, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166110', 'pos': 2, 'security': 'public', 'files': [{'mime_type': 'application/xml', 'hash': '6ea9d3f27ee449942f0562bdaaae7b3a', 'datasetid': 'document', 'fileid': 479539, 'uri': 'http://repository.lppm.unila.ac.id/id/file/479539', 'filename': 8606, 'objectid': 166110, 'filesize': 24864, 'mtime': '2022-08-16 06:17:12', 'hash_type': 'MD5'}], 'main': 8606, 'docid': 166110, 'format': 'text', 'rev_number': 3, 'language': 'id', 'mime_type': 'application/xml'}]",2022-08-16 06:48:39,archive,,44099,2022-08-16 06:48:39,show,"[{'name': {'family': 'Susanti', 'lineage': None, 'honourific': None, 'given': 'Maya'}, 'id': '.'}, {'name': {'honourific': None, 'family': 'Sudjarwo', 'lineage': None, 'given': 'Sudjarwo'}, 'id': '.'}, {'name': {'given': 'Erlina', 'lineage': None, 'family': 'Rufaidah', 'honourific': None}, 'id': '.'}]",published,"['Maya Susanti', 'Sudjarwo', 'Erlina Rufaidah']",,http://jurnal.fkip.unila.ac.id/index.php/JSS/article/view/12037/8606,,jurnal.fkip.unila.ac.id,,,,,,,,"[{'type': 'pub', 'url': 'http://jurnal.fkip.unila.ac.id/index.php/JSS/article/view/12037/8606'}]",,"[{'name': {'given': 'Maya', 'lineage': None, 'family': 'Susanti', 'honourific': None}, 'type': 'http://www.loc.gov/loc.terms/relators/AUT', 'id': '.'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT', 'name': {'honourific': None, 'lineage': None, 'family': 'Sudjarwo', 'given': 'Sudjarwo'}, 'id': '.'}, {'name': {'honourific': None, 'family': 'Rufaidah', 'lineage': None, 'given': 'Erlina'}, 'type': 'http://www.loc.gov/loc.terms/relators/AUT', 'id': '.'}]",,,,,,,,
98,2020-07-24 00:55:48,public,pub,8,['FP1'],Universitas Lampung,disk0/00/02/33/50,"This research aims to determine the procurement system of catfish cultivation facilities, the income of catfish cultivation, added value of processing catfish (abon, patty and catfish stick ), the marketing of catfish (fresh and processed), and support services that support the agribusiness system on catfish.  This research is a case study, conducted on propose in Kota Gajah Subdistrict of Central Lampung Regency.  The data is collected in November 2014. Respondents of this research  are 33 person; amongs of them, 20 person are cultivators, 1 processor and 12 traders (9 fresh catfish traders and 3 processed catfish traders).  The data, consisted of primary and secondary data,is analyzed by deskriptive qualitative analysis, income analysis, added value and marketing margins.  The reasearch result showed that the procurement of feed input did not fulfill the criteria for proper price and proper quality.  The average income obtained from the cultivation of catfish MT I was Rp124,303,944.44/ha in which R/C value was 2.66 and on MT II wass Rp165,798,467.59/ha in which R/C value was 2.87.  The highest added value of catfish processed was catfish stick with the ratio value of 51.71 percent.  Marketing production of fresh catfish Pokdakan Sekar Mina in Kota Gajah Subdistrict, Central Lampung was inefficient, while marketing of processing catfish still simple marketing.  Supporting services that supported and facilitated the agribusiness activities of catfish Pokdakan Sekar Mina were market, counselors, transportation, and government regulation.

 

Key words: added value, agribusiness system, catfish",http://repository.lppm.unila.ac.id/id/eprint/23350,2017-05-01 00:00:00.000000000,"['H1', 'HB', 'S1']",article,TRUE,SISTEM AGRIBISNIS IKAN PATIN (PANGASIUS SP) KELOMPOK BUDIDAYA IKAN SEKAR MINA DI KAWASAN MINAPOLITAN PATIN KECAMATAN KOTA GAJAH LAMPUNG TENGAH,908,"[{'main': '1648-4368-1-SM.pdf', 'docid': 36944, 'files': [{'datasetid': 'document', 'fileid': 213593, 'mime_type': 'application/pdf', 'hash': 'bba6cbc20cba30ae88513bc49e1d8be1', 'objectid': 36944, 'filesize': 167484, 'uri': 'http://repository.lppm.unila.ac.id/id/file/213593', 'filename': '1648-4368-1-SM.pdf', 'hash_type': 'MD5', 'mtime': '2020-07-23 09:02:43'}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 23350, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36944', 'pos': 1, 'security': 'public'}]",2020-07-24 00:55:48,archive,,23350,2020-07-24 00:55:48,show,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Susanti', 'given': 'Susi'}, 'id': 'susisusantisunoto@gmail.com'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Lestari', 'given': 'Dyah Aring Hepiana'}, 'id': 'dyaharing@fp.unila.ac.id'}, {'id': 'eka.kasymir@fp.unila.ac.id', 'name': {'given': 'Eka', 'lineage': None, 'family': 'Kasymir', 'honourific': None}}]",published,,,https://jurnal.fp.unila.ac.id/index.php/JIA/article/view/1648,JIIA (Jurnal Ilmu-Ilmu Agribisnis),,,,,116-123,2.0,5.0,2337-7070,,,,,,,,,,,
99,2019-08-01 07:27:27,public,pub,6,['FP1'],Informatika dan Bisnis Darmajaya,disk0/00/01/34/84,"Abstract

Budidaya jagung memerlukan sumberdaya manusia (SDM) petani yang memiliki kompetensi kewirausahaan yaitu petani selain menguasai pengetahuan dan wawasan tentang teknik budidaya dan manajerial juga memiliki kompetensi sebagai seorang petani handal. Petani yang memiliki kompetensi kewirausahaan yang tinggi akan menjadikannya sebagai seorang petani yang kreatif dan inovatif di bidang pertanian. Penelitian ini menggunakan penelitian kualitatif dengan jumlah nara sumber sebanyak 30 orang petani jagung. Penelitian dilakukan pada Bulan Juni-Agustus Tahun 2017. Hasil penelitian mendapatkan bahwa petani jagung di Kabupaten Grobogan memiliki tingkat kompetensi yang sedang, artinya kemampuan dalam teknis budidaya jagung memiliki produktivitas rata-rata 6-7 ton/ha, sudah melakukan diversivifikasi usahatani jagung, memiliki daya kreatifitas yang tinggi dan mampu menangkap peluang usahatani jagung sesuai dengan permintaan pasar. Hasil penelitian menunjukkan juga bahwa petani jagung di Kabupaten Grobogan memiliki 4 tipe kompetensi kewirausahaan yaitu tipe teknikal, tipe futuristik, tipe manajerial dan tipe universal. Peran Perguruan Tinggi pemberdayaan kapasitas kompetensi kewirausahaan petani jagung dapat dilakukan melalui tiga fase pemberdayaan yaitu fase satu; peningkatan Sumber Daya Manusia, teknologi dan kelembagaan di tingkat kelompok tani, fase kedua; penguatan kelembagaan guna mempersiapkan kemitraan dengan stakeholder lainnya, fase ketiga; penguatan teknologi modern pengolahan hasil dan menumbuhkembangkan kemitraan dengan seluruh stakeholder yang terkait dengan jagung. Kata Kunci: Kompetensi, Kewirausahaan, Pemberdayaan, Petani, Grobogan",http://repository.lppm.unila.ac.id/id/eprint/13484,2017-10-25 00:00:00.000000000,['H1'],article,TRUE,PERAN PERGURUAN TINGGI DALAM PEMBERDAYAAN KAPASITAS KOMPETENSI KEWIRAUSAHAAN PETANI JAGUNG DI KABUPATEN GROBOGAN JAWA TENGAH,344,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/26494', 'pos': 1, 'eprintid': 13484, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'main': 'semnas okt 2017.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': '799602494ab5d8faf36053e7b497de3f', 'datasetid': 'document', 'fileid': 117918, 'filename': 'semnas okt 2017.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/117918', 'objectid': 26494, 'filesize': 1862145, 'mtime': '2019-07-05 07:58:09', 'hash_type': 'MD5'}], 'docid': 26494}]",2019-08-01 07:27:27,archive,,13484,2019-08-01 07:27:27,show,"[{'name': {'given': 'Yuniar Aviati', 'family': 'Syarief', 'lineage': None, 'honourific': None}, 'id': 'yuniarafiati@yahoo.com'}, {'name': {'lineage': None, 'family': 'Endaryanto', 'honourific': None, 'given': 'Teguh'}, 'id': 'teguh.endaryanto@fp.unila.ac.id'}]",published,,,,"Prosiding Seminar Nasional Darmajaya ""Peran Perguruan Tinggi dalam Mendorong Produk yang Ber-HKI untuk Pengembangan Bisnis dan Teknologi""",,,,,,,,2598-0246,,,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,
100,2017-11-14 03:43:42,public,pub,7,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,disk0/00/00/54/32,"The purposes of this research are to describe rubber seed certification process, analyze factors influencing breeders in making decision on managing certified rubber seed, and analyze financial feasibility of certified and noncertified rubber seed businesses. This research was conducted in Abung Semuli District, North Lampung Regency. The total of the sample is 32 breeders consisting of 12 breeders who manage certified rubber seed and 20 breeders who manage noncertified rubber seed. The data analysis methods used in this research are descriptive qualitative analysis, logit analysis, and financial advisability analysis. The results showed that breeders who have TRUP should send UPTD BP2MD requirements for certification. Next BP2MD will do physical and administrative investigation, if all requirments was fulfilled the breeders will be given a certificate of quality. Factors which influnce breeders in cerified rubber seed business are level of education, age, price, and income on operating expenses. Financially rubber seed certificate business in Abung Semuli District is more profitable than noncertificate business.
Key words : financial feasibility, seed certification, and making decision.",http://repository.lppm.unila.ac.id/id/eprint/5432,2017-11-01 00:00:00.000000000,['H1'],article,TRUE,ANALISIS KELAYAKAN FINANSIAL DAN FAKTOR-FAKTOR YANG MEMPENGARUHI KEPUTUSAN PENANGKAR DALAM MENGUSAHAKAN BIBIT KARET BERSERTIFIKAT DI KECAMATAN ABUNG SEMULI KABUPATEN LAMPUNG UTARA (Financial Feasibility Analysis and Factors that Influence Decision on Certified Rubber Seed in Abung Semuli District of North Lampung Regency),948,"[{'format': 'text', 'files': [{'fileid': 51163, 'datasetid': 'document', 'hash': '441961fc3dfa90273ed78ca37aded38b', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2017-11-14 01:10:43', 'objectid': 18375, 'filesize': 160344, 'filename': '1673-4418-1-SM.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/51163'}], 'main': '1673-4418-1-SM.pdf', 'docid': 18375, 'content': 'published', 'language': 'id', 'rev_number': 2, 'mime_type': 'application/pdf', 'eprintid': 5432, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/18375'}]",2017-11-14 03:43:42,archive,,5432,2017-11-14 03:43:42,show,"[{'name': {'lineage': None, 'family': 'Trisnanta', 'honourific': None, 'given': 'Dani Pramaditya'}, 'id': 'danipramaditya1992@yahoo.com'}, {'name': {'given': 'R Hanung', 'lineage': None, 'family': 'Ismono', 'honourific': None}, 'id': 'hismono@fp.unila.ac.id'}, {'id': None, 'name': {'given': 'Achdiansyah', 'lineage': None, 'family': 'Soelaiman', 'honourific': None}}]",published,,,http://jurnal.fp.unila.ac.id/index.php/JIA/article/view/1673,Jurnal Ilmu-Ilmu Agribisnis,,,,,40-47,1.0,5.0,2337 7070,,,,,,,,,,,
101,2018-11-16 03:01:28,public,pub,8,['FP1'],PS Agrobisnis perikanan Fakultas Perikanan dan Ilmu Kelautan Universitas Sam Ratulangi,disk0/00/00/98/57,"Abstract
Land conversion phenomenon is the greatest immediate threat to food security of the nation. Therefore, it necessary
effort to prevent. The Regulation No. 41/2009 regarding a sustainable foodland protection aim to deal with the threat
of foodland conversion. Those concerned about the current implementation of the policies relatively ineffective. This
study aims to describes the spread of foodland, land conversion trend; to identify significant factor of foodland
conversion and then formulate concept and strategy to deal with significant factors influencing foodland conversion in
Pesawaran Regency, Lampung Province. This study was an exploratory and qualitative methods. Foodland are
spread in all around Pesawaran Regency area. Due to the ownership of foodland by farmers are relatively small
(0,50 hectares average). Foodland conversion had been for a long time, began with relatively low frequencies
conveyance through a sale transaction. However, economic factors as driving forces of land conversion. In the
strategy to deal with foodland conversion are strict enforcement The Regulation No.41/2009 through suitable policy
began with establishing regional regulation of sustainable foodland protection and formulated several strategic plan
with suitable budget policy. The implementation of regulation about foodland sale transaction system can be
considered as a instrument to prevent land conversion with incentives for farmers through subsidy those increase
land productivity and increasing community participation to defend sustainable foodland in order to gain sustainable
prosperous living.
Keywords: land conversion, sustainable foodland, foodland protectio",http://repository.lppm.unila.ac.id/id/eprint/9857,2017-10-01 00:00:00.000000000,['H1'],article,TRUE,"ALIH FUNGSI LAHAN PANGAN DI KABUPATEN PESAWARAN
PROVINSI LAMPUNG",916,"[{'eprintid': 9857, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/22866', 'format': 'text', 'main': '17826-35939-1-SM(Jar).pdf', 'files': [{'mime_type': 'application/pdf', 'hash': 'de29f0333a0a74b9c099fb4a6379f299', 'fileid': 92907, 'datasetid': 'document', 'mtime': '2018-11-13 07:22:33', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/92907', 'filename': '17826-35939-1-SM(Jar).pdf', 'objectid': 22866, 'filesize': 166804}], 'docid': 22866, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",2018-11-16 03:01:28,archive,,9857,2018-11-16 03:01:28,show,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Widjaya', 'given': 'sudarma'}, 'id': 'sudarmawidjaya@gmail.com'}]",published,,,http://ejournal.unsrat.ac.id/index.php/akulturasi,Jurnal ilmiah Agrobisnis Perikanan,,,,,727-738,10.0,5.0,23374195,,,,,,,,,,,
102,2017-11-16 03:06:20,public,pub,6,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,disk0/00/00/45/54,"The purpose of this research is to evaluate the feasibility and the added value of tempe agroindustry.  This
research uses a case study method on Barkah’s agroindustry (big production scale) and Muklisin’s
agroindustry (medium production scale) at Podomoro village and Hamsin’s agroindustry (small production
scale) at South Pringsewu village in Pringsewu Subdistrict, Pringsewu Regency.  Research location is
chosen purposively based on the quantity of production and same age of agroindustry.  Analysis data uses
quantitative and qualitative descriptive.  The result of this research showed that tempe agroindustry at
various scales of production (big, medium, small) in general was profitable and feasible to be developed. 
Tempe agroindustry in this research provided high enough added value, although still using relatively simple
technology and limited capital.

Key words: added value, agroindustry, feasibility, tempe",http://repository.lppm.unila.ac.id/id/eprint/4554,2017-05-01 00:00:00.000000000,['HB'],article,TRUE,"KELAYAKAN USAHA DAN NILAI TAMBAH AGROINDUSTRI TEMPE 
 
(The Feasibility and Added Value of Tempe Agroindustry)",1172,"[{'format': 'text', 'main': '1649-4370-1-SM.pdf', 'docid': 17466, 'files': [{'datasetid': 'document', 'fileid': 44933, 'hash': '84f979142d457f711a3d899e840fc1aa', 'mime_type': 'application/pdf', 'objectid': 17466, 'filesize': 134132, 'uri': 'http://repository.lppm.unila.ac.id/id/file/44933', 'filename': '1649-4370-1-SM.pdf', 'hash_type': 'MD5', 'mtime': '2017-11-03 15:50:33'}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'eprintid': 4554, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/17466', 'pos': 1}]",2017-11-16 03:06:20,archive,,4554,2017-11-16 03:06:20,show,"[{'name': {'given': 'Puspa Arum', 'honourific': None, 'lineage': None, 'family': 'Winanti'}}, {'name': {'lineage': None, 'family': 'Marlina', 'honourific': None, 'given': 'Lina'}}, {'name': {'given': 'sudarma', 'lineage': None, 'family': 'widjaya', 'honourific': None}}]",published,,,http://jurnal.fp.unila.ac.id/index.php/JIA/index,Jurnal Ilmu-Ilmu Agribisnis,,,,,125-133,2.0,5.0,2337 7070,,,,,,,,,,,
103,2018-06-21 08:10:05,public,pub,6,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,disk0/00/00/74/32,"This  study  aims  to  analyze  the  difference  of  agro  industrial  profit  and  performance  between  credit’s recipients and non-recipients  of PKBL provide by PTPN VII and the effectiveness of PKBL program.   This study is a case study at the Central of Chips’ Industri in Bandar Lampung that has been chosen purposively with  consideration  that  this  region  is  located  under  the  guidance  of  PTPN  VII  in  which  respondents consisted of 32 industries both producers and traders of Telo Rejeki group members. The data is analyzed by descriptive quantitative analysis.  The result study showed that the profit of credits’ recipients is higher than non-recipients one, the agro industrial performance of both credits’ recipients and non-receipients of PKBL based on productivity were on good categories. Based on the capacity, the performance of credits’ recipients of PKBL was on good category,  while that of non-recipients  PKBL were not in good category.  In terms of realization  and achievement  of the overall objectives,  PKBL PTPN VII program  was quite effective.   The highest effectiveness of the program was education and training program.

Key words: agroindustry, effectiveness, performance, program",http://repository.lppm.unila.ac.id/id/eprint/7432,2017-11-01 00:00:00.000000000,['S1'],article,FALSE,KINERJA AGROINDUSTRI KERIPIK PENERIMA DAN BUKAN PENERIMA KREDIT PROGRAM KEMITRAAN BINA LINGKUNGAN (PKBL) PT PERKEBUNAN NUSANTARA VII DI SENTRA INDUSTRI KERIPIK BANDAR LAMPUNG,1083,"[{'placement': 1, 'eprintid': 7432, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/20480', 'security': 'public', 'main': 'Mulia W.pdf', 'docid': 20480, 'files': [{'fileid': 67238, 'datasetid': 'document', 'hash': '4b31062ef9bc66a2e8fe6d31243b2230', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2018-06-21 07:11:54', 'filesize': 157003, 'objectid': 20480, 'filename': 'Mulia W.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/67238'}], 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",2018-06-21 08:10:05,archive,,7432,2018-06-21 08:10:05,show,"[{'name': {'family': 'Wulandari', 'lineage': None, 'honourific': None, 'given': 'Mulia'}, 'id': 'muliaiskandar08@gmail.com'}, {'id': 'Wan_abbas@yahoo.com', 'name': {'given': 'Wan Abbas', 'honourific': None, 'lineage': None, 'family': 'Zakaria'}}, {'id': 'zainal.abidin@fp.unila.ac.id', 'name': {'family': 'Abidin', 'lineage': None, 'honourific': None, 'given': 'Zainal'}}]",published,,,,Jurnal Ilmu-Ilmu Agribisnis,,,,,,4.0,5.0,2337 7070,,,"[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}]",,,,,,,,
104,2021-03-16 01:40:47,public,pub,7,['FP1'],"Department Agribusiness, Fakultas Pertanian Unila, Unila",disk0/00/02/84/12,"This study aims to analyze the difference of agro industrial profit and performance between credit’s recipients and non-recipients of PKBL provide by PTPN VII and the effectiveness of PKBL program. This study is a case study at the Central of Chips’ Industri in Bandar Lampung that has been chosen purposively with consideration that this region is located under the guidance of PTPN VII in which respondents consisted of 32 industries both producers and traders of Telo Rejeki group members. The data is analyzed by descriptive quantitative analysis. The result study showed that the profit of credits’ recipients is higher than non-recipients one, the agro industrial performance of both credits’ recipients and non-receipients of PKBL based on productivity were on good categories. Based on the capacity, the performance of credits’ recipients of PKBL was on good category, while that of non-recipients PKBL were not in good category. In terms of realization and achievement of the overall objectives, PKBL PTPN VII program was quite effective. The highest effectiveness of the program was education and training program.",http://repository.lppm.unila.ac.id/id/eprint/28412,2017-11-01 00:00:00.000000000,['S1'],article,TRUE,KINERJA AGROINDUSTRI KERIPIK PENERIMA DAN BUKAN PENERIMA KREDIT PROGRAM KEMITRAAN BINA LINGKUNGAN (PKBL) PT PERKEBUNAN NUSANTARA VII DI SENTRA INDUSTRI KERIPIK BANDAR LAMPUNG,933,"[{'placement': 1, 'eprintid': 28412, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42459', 'security': 'public', 'files': [{'mime_type': 'application/pdf', 'hash': '6ce5fcb6c262a3f8eca5ab2b2fbee9cd', 'datasetid': 'document', 'fileid': 252438, 'filename': 'vol 5 no 4 desember 2017.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/252438', 'objectid': 42459, 'filesize': 322492, 'mtime': '2021-03-15 13:54:08', 'hash_type': 'MD5'}], 'main': 'vol 5 no 4 desember 2017.pdf', 'docid': 42459, 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2021-03-16 01:40:47,archive,,28412,2021-03-16 01:40:47,show,"[{'name': {'given': 'Mulia', 'honourific': None, 'lineage': None, 'family': 'Wulandari'}, 'id': 'muliaiskandar08@gmail.com'}, {'id': 'Wan_abbas@yahoo.com', 'name': {'given': 'Wan Abbas', 'family': 'Zakaria', 'lineage': None, 'honourific': None}}, {'name': {'lineage': None, 'family': 'Abidin', 'honourific': None, 'given': 'Zainal'}, 'id': 'zainal.abidin@fp.unila.ac.id'}]",published,,,http://jurnal.fp.unila.ac.id/index.php/JIA/index,Jurnal Ilmu Ilmu Agribisnis,,,,,368-375,4.0,5.0,237770,[{'url': 'http://jurnal.fp.unila.ac.id/index.php/JIA/article/view/1745'}],,,,,,,,,,
105,2020-06-15 06:58:32,public,pub,7,['FP1'],JIIA (Jurnal Ilmu-Ilmu Agribisnis),disk0/00/02/24/61,Peer Review,http://repository.lppm.unila.ac.id/id/eprint/22461,1970-01-01 00:00:00.000002017,['S1'],other,,ANALISIS PERMINTAAN TEPUNG TERIGU OLEH PEDAGANG GORENGAN DI KOTA BANDAR LAMPUNG,7,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35865', 'eprintid': 22461, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'main': 'Peer Review.pdf', 'files': [{'filesize': 171591, 'objectid': 35865, 'filename': 'Peer Review.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/205969', 'hash_type': 'MD5', 'mtime': '2020-06-15 06:04:35', 'datasetid': 'document', 'fileid': 205969, 'hash': '81c4951877b831a3606355b745ab88dd', 'mime_type': 'application/pdf'}], 'docid': 35865}]",2020-06-15 06:58:32,archive,,22461,2020-06-15 06:58:32,show,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Wuryaningsih Dwi Sayekti', 'given': 'WDS'}}]",published,,,,,,,,,,,,,,,,,,,,,,,
